site_code,Specie,year,season,variable,mean,sd,se,cv,median,sum,min,max,n,sp_elev,sp_code,elev_code,elev,elev_cat
PIPIN_JEREZ_M,P. pinaster,2000,spring,ndvi,0.67205,0.06160434237941348,0.02514986746154606,9.166630813096269,0.6718000000000001,4.0323,0.5800000000000001,0.7626000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2000,summer,evi,0.33055,0.027023008714797108,0.011032097111005992,8.17516524422844,0.3406,1.9833,0.2879,0.35450000000000004,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2000,summer,ndvi,0.6184333333333334,0.031935789745466875,0.01303773156820022,5.163982603158552,0.6181000000000001,3.7106000000000003,0.5698,0.6524,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2000,winter,evi,0.3717666666666667,0.041279090752260224,0.023832494157720433,11.10349432948809,0.38420000000000004,1.1153,0.3257,0.40540000000000004,3,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2000,winter,ndvi,0.7388666666666667,0.040247401572441104,0.02323684813203184,5.447180579144785,0.7494000000000001,2.2166,0.6944,0.7728,3,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2001,autumn,evi,0.34514,0.032683221995390845,0.014616381221082048,9.469554961867892,0.3381,1.7257000000000002,0.3012,0.38380000000000003,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2001,autumn,ndvi,0.69754,0.0790697666621067,0.03536107464430344,11.335517197882085,0.7258,3.4877000000000002,0.6083000000000001,0.7968000000000001,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2001,spring,evi,0.32598333333333335,0.024540694095046837,0.01001869641109949,7.528205152118258,0.3205,1.9559000000000002,0.2943,0.3653,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2001,spring,ndvi,0.6435333333333334,0.0627629402328051,0.02562286305452829,9.752865466612207,0.6086500000000001,3.8612,0.5944,0.7317,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2001,summer,evi,0.32406666666666667,0.0475629968217591,0.019417512141821306,14.676917348825066,0.3106,1.9444000000000001,0.2748,0.3845,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2001,summer,ndvi,0.6021000000000001,0.0675033036228598,0.02755810830469561,11.211311015256568,0.60055,3.6126000000000005,0.5316000000000001,0.7135,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2001,winter,evi,0.3549,0.036454793923433454,0.01488260729845413,10.271849513506186,0.34745000000000004,2.1294,0.312,0.41140000000000004,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2001,winter,ndvi,0.6824,0.04848261544100113,0.0197929448710056,7.104720902843073,0.6855500000000001,4.0944,0.601,0.7417,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2002,autumn,evi,0.32142000000000004,0.02660464245202328,0.011897957807960147,8.27722059984546,0.3291,1.6071,0.28290000000000004,0.3487,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2002,autumn,ndvi,0.66884,0.06303878171411627,0.028191800226306938,9.425091458961226,0.654,3.3442000000000003,0.6007,0.7383000000000001,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2002,spring,evi,0.35438333333333333,0.025386722251339724,0.010364085959590355,7.163633236515936,0.364,2.1263,0.3121,0.37610000000000005,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2002,spring,ndvi,0.6892166666666667,0.04381923854503483,0.017889129225438685,6.357832110613717,0.6953500000000001,4.1353,0.6389,0.7585000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2002,summer,evi,0.30115000000000003,0.029679268858919017,0.012116510773871056,9.855310927749963,0.30245,1.8069000000000002,0.2574,0.34900000000000003,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2002,summer,ndvi,0.5889666666666667,0.04610169917331322,0.01882093987498441,7.827556597427113,0.58435,3.5338000000000003,0.5397000000000001,0.6545000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2002,winter,evi,0.32455,0.03270600862227,0.013352172107938093,10.077340509095672,0.3315,1.9473000000000003,0.26930000000000004,0.3617,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2002,winter,ndvi,0.6937,0.0629594154991928,0.025703073746149503,9.075885180797579,0.72,4.1622,0.5801000000000001,0.7444000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2003,autumn,evi,0.35706000000000004,0.06044396578650347,0.027031363265658657,16.92823777138393,0.36810000000000004,1.7853,0.2651,0.43220000000000003,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2003,autumn,ndvi,0.72548,0.08689952243827352,0.03886264787684957,11.978210624451883,0.7442000000000001,3.6274,0.5906,0.8135,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2003,spring,evi,0.35126666666666667,0.03621312837448135,0.014783947751230424,10.309298265652311,0.35930000000000006,2.1076,0.28650000000000003,0.38120000000000004,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2003,spring,ndvi,0.6568666666666667,0.047508722006245015,0.019395354541172437,7.232627931530246,0.6605000000000001,3.9412000000000003,0.5958,0.7242000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2003,summer,evi,0.30305000000000004,0.012703503453772108,0.005186183567904243,4.191883667306421,0.304,1.8183,0.2805,0.3179,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2003,summer,ndvi,0.5762666666666667,0.038698044739581695,0.015798410609228316,6.715301609136111,0.58005,3.4576000000000002,0.5151,0.6269,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2003,winter,evi,0.3816166666666667,0.033874085473510084,0.013829037485587269,8.876469093814057,0.37625000000000003,2.2897000000000003,0.3411,0.43320000000000003,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2003,winter,ndvi,0.7962666666666667,0.04099422723587635,0.01673582318793365,5.148303822322046,0.7885500000000001,4.7776000000000005,0.7546,0.8728,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2004,autumn,evi,0.35768000000000005,0.0482376098081155,0.021572514920611366,13.48624743013741,0.3526,1.7884000000000002,0.28850000000000003,0.41490000000000005,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2004,autumn,ndvi,0.70912,0.07047430028031497,0.03151706521870335,9.938275648735754,0.7368,3.5456000000000003,0.6058,0.7805000000000001,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2004,spring,evi,0.33695,0.03421325766424472,0.013967503952627566,10.153808477294767,0.34325,2.0217,0.2726,0.3749,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2004,spring,ndvi,0.6676666666666667,0.09891438048467305,0.04038162673515987,14.814934670694912,0.6997,4.006,0.47490000000000004,0.7436,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2004,summer,evi,0.3626666666666667,0.02033771537480715,0.008302837533705643,5.6078259305534415,0.36845000000000006,2.176,0.3226,0.3789,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2004,summer,ndvi,0.6496500000000001,0.051611888165421706,0.021070465111145496,7.944568331474132,0.65505,3.8979,0.5639000000000001,0.6996,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2004,winter,evi,0.371,0.05338666500166498,0.021795014720496678,14.389936658130722,0.38280000000000003,2.226,0.2762,0.4283,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2004,winter,ndvi,0.7428166666666667,0.05334905497444794,0.02177966049118102,7.181994880896758,0.7512000000000001,4.4569,0.6563,0.7982,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2005,autumn,evi,0.33012,0.03396449616879368,0.015189384450990766,10.288530282562,0.3421,1.6506,0.28800000000000003,0.36760000000000004,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2005,autumn,ndvi,0.67822,0.06518989185448922,0.02915380592649954,9.611909388471176,0.6814,3.3911000000000002,0.5984,0.7586,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2005,spring,evi,0.33881666666666665,0.009137486890095478,0.0037303634020174397,2.6968823523327696,0.3397,2.0329,0.3269,0.35100000000000003,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2005,spring,ndvi,0.6421166666666667,0.04256878747000748,0.01737863471175007,6.629447525632541,0.62465,3.8527000000000005,0.6042000000000001,0.7009000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2005,summer,evi,0.3338,0.030493540299545416,0.01244893569748033,9.135272708072325,0.32735000000000003,2.0028,0.3017,0.3723,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2005,summer,ndvi,0.6231,0.03671659025563242,0.014989485203524068,5.892567847156543,0.6193,3.7386,0.5818,0.6910000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2005,winter,evi,0.3446666666666667,0.05426378780242556,0.022153098604434058,15.743845590645714,0.34845000000000004,2.068,0.2712,0.40280000000000005,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2005,winter,ndvi,0.68515,0.10562946085254814,0.043123046815672327,15.416983266809915,0.7230000000000001,4.1109,0.5297000000000001,0.8009000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2006,autumn,evi,0.33276,0.02087625445332567,0.00933614481464378,6.273667043312198,0.3259,1.6638000000000002,0.30870000000000003,0.3597,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2006,autumn,ndvi,0.6936800000000001,0.03772720503827441,0.016872119013330827,5.438704451371584,0.7075,3.4684,0.6456000000000001,0.7389,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2006,spring,evi,0.32108333333333333,0.04473796672477044,0.018264198434216724,13.933444087652358,0.32565,1.9265,0.27040000000000003,0.38730000000000003,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2006,spring,ndvi,0.6669833333333334,0.05563442878889532,0.02271266044400004,8.341202247266844,0.6886,4.0019,0.5922000000000001,0.7169,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2006,summer,evi,0.3125833333333333,0.02077454371741212,0.008481171957800284,6.646081701118247,0.31810000000000005,1.8755000000000002,0.2773,0.33540000000000003,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2006,summer,ndvi,0.5750500000000001,0.04703861179924425,0.01920343285283476,8.179916841882314,0.57975,3.4503000000000004,0.515,0.633,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2006,winter,evi,0.3338666666666667,0.02928697093703387,0.01195635581790892,8.772055991523722,0.34105,2.0032,0.28400000000000003,0.3662,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2006,winter,ndvi,0.6456500000000001,0.13808935875004996,0.056374744640958985,21.38764946179044,0.6949000000000001,3.8739000000000003,0.42150000000000004,0.7953,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2007,autumn,evi,0.29264,0.030465603555485322,0.013624632105124893,10.410608103979403,0.2922,1.4632,0.2494,0.328,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2007,autumn,ndvi,0.643,0.05900457609372346,0.026387648625824933,9.176450403378453,0.6171,3.2150000000000003,0.5921000000000001,0.7119000000000001,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2007,spring,evi,0.33768333333333334,0.02440831142596036,0.009964651412757892,7.228165863272403,0.34285,2.0261,0.3064,0.37420000000000003,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2007,spring,ndvi,0.6528666666666667,0.06480671775878384,0.026457231735597577,9.926485922411493,0.65495,3.9172000000000002,0.5436,0.7388,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2007,summer,evi,0.3032166666666667,0.03666821057355632,0.014969734281023314,12.093072249839933,0.30905000000000005,1.8193000000000001,0.2575,0.33940000000000003,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2007,summer,ndvi,0.5754833333333333,0.05013124441570015,0.020465994831535668,8.711154869651622,0.5770000000000001,3.4529,0.5089,0.6351,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2007,winter,evi,0.33340000000000003,0.023805041482845613,0.009718367489793066,7.140084427968089,0.33215000000000006,2.0004,0.3055,0.37370000000000003,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2007,winter,ndvi,0.7115166666666667,0.030821642828808886,0.012582882994149011,4.331823029979464,0.7034,4.2691,0.6783,0.7518,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2008,autumn,evi,0.29212,0.041206516474946046,0.018428114390788872,14.106023714550886,0.2877,1.4606000000000001,0.2492,0.3598,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2008,autumn,ndvi,0.6068,0.06922618724153454,0.030958892099039972,11.408402643627973,0.5812,3.0340000000000003,0.5587,0.7288,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2008,spring,evi,0.3245,0.035815988050031514,0.014621815892699513,11.037284453014333,0.3282,1.6225,NA,NA,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2008,spring,ndvi,0.6012000000000001,0.12055658422500201,0.04921701941401979,20.05265872006021,0.6429,3.0060000000000002,NA,NA,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2008,summer,evi,0.29805000000000004,0.02574488298672185,0.010510304467521388,8.63777318796237,0.29700000000000004,1.7883,0.2579,0.33280000000000004,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2008,summer,ndvi,0.5757833333333333,0.04463148739025696,0.018220728427931866,7.751437877139601,0.57875,3.4547,0.5051,0.6343,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2008,winter,evi,0.31170000000000003,0.01615264684192656,0.006594290459683034,5.1821131992064675,0.3148,1.8702,0.2806,0.3261,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2008,winter,ndvi,0.6889333333333334,0.0600886900062455,0.02453110497126274,8.721989066128144,0.71385,4.1336,0.5877,0.7438,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2009,autumn,evi,0.32634,0.022698303901393175,0.010150990099492763,6.955415793771273,0.3292,1.6317000000000002,0.2913,0.35450000000000004,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2009,autumn,ndvi,0.67906,0.048950005107252004,0.02189110778375547,7.208494846884222,0.6679,3.3953,0.6364000000000001,0.7539,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2009,spring,evi,0.3061666666666667,0.02261032212655686,0.009230625355004095,7.38497184318678,0.30585,1.8370000000000002,0.2751,0.339,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2009,spring,ndvi,0.6105333333333334,0.039427080372082667,0.016096038159884078,6.457809626351168,0.6272,3.6632000000000002,0.5392,0.6401,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2009,summer,evi,0.31185,0.024113626852881348,0.009844346939572313,7.732444076601362,0.3196,1.8711000000000002,0.2813,0.33640000000000003,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2009,summer,ndvi,0.5978666666666667,0.05729124424086692,0.023389052519881562,9.582612216915743,0.59635,3.5872,0.5068,0.6744,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2009,winter,evi,0.3604666666666667,0.03203826878385701,0.013079568460431373,8.887997628219994,0.35350000000000004,2.1628000000000003,0.3173,0.40650000000000003,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2009,winter,ndvi,0.7269166666666667,0.025844025744196027,0.010550779328772094,3.555294152589159,0.7338,4.3615,0.6813,0.7537,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2010,autumn,evi,0.32474000000000003,0.03721838255486127,0.01664456668105242,11.460978799920325,0.3179,1.6237000000000001,0.2858,0.36660000000000004,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2010,autumn,ndvi,0.67804,0.07556555432205866,0.03379394324431524,11.144704489714275,0.6404000000000001,3.3902,0.6039,0.7718,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2010,spring,evi,0.3448666666666667,0.03083586656260315,0.012588689809154533,8.941387945854382,0.35225000000000006,2.0692000000000004,0.2936,0.37210000000000004,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2010,spring,ndvi,0.6708166666666667,0.02735086226550576,0.011165942762605307,4.0772484681118675,0.6774,4.024900000000001,0.624,0.7004,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2010,summer,evi,0.32393333333333335,0.02993737908813441,0.012221883833699477,9.241833429142131,0.32515000000000005,1.9436,0.2747,0.3602,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2010,summer,ndvi,0.6412833333333333,0.056047530424334184,0.022881308480455782,8.739901305871173,0.6491500000000001,3.8477,0.5634,0.7098,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2010,winter,evi,0.32613333333333333,0.13601722930080096,0.055528801335683255,41.70601879623905,0.3691,1.9568,0.054200000000000005,0.4247,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2010,winter,ndvi,0.7504000000000001,0.11593375694766389,0.04732975808093679,15.449594475968,0.7927000000000001,4.502400000000001,0.5576,0.8597,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2011,autumn,evi,0.36536,0.07350872737301334,0.03287410226911147,20.11953343907744,0.3518,1.8268,0.3029,0.4894,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2011,autumn,ndvi,0.67644,0.06882207494692383,0.03077816758678138,10.174158084519517,0.6499,3.3822,0.6186,0.7849,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2011,spring,evi,0.34768333333333334,0.031596861658504435,0.012899364756107616,9.087827522699133,0.34850000000000003,2.0861,0.2985,0.39380000000000004,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2011,spring,ndvi,0.6836500000000001,0.052993159935976655,0.021634366950140548,7.75150441541383,0.6969000000000001,4.1019000000000005,0.6089,0.7362000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2011,summer,evi,0.3401666666666667,0.036548579543761575,0.014920895117623179,10.744315397480129,0.33085000000000003,2.0410000000000004,0.3035,0.40030000000000004,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2011,summer,ndvi,0.6514833333333334,0.06360164830149191,0.025965264189767932,9.76259023789177,0.627,3.9089,0.5818,0.7427,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2011,winter,evi,0.39818333333333333,0.05174840738290084,0.021126198848296817,12.996125917600981,0.38970000000000005,2.3891,0.33790000000000003,0.4883,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2011,winter,ndvi,0.76685,0.044327045920070064,0.01809644071818176,5.780406327191766,0.7546,4.601100000000001,0.7122,0.8332,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2012,autumn,evi,0.34690000000000004,0.0384908430668906,0.017213628321768773,11.095659575350417,0.342,1.7345000000000002,0.29550000000000004,0.38780000000000003,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2012,autumn,ndvi,0.69898,0.07903199984816278,0.035344184811649006,11.306761259000654,0.7296,3.4949000000000003,0.5745,0.7762,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2012,spring,evi,0.35081666666666667,0.023820026588286313,0.009724485133471652,6.7898788317600784,0.34220000000000006,2.1049,0.3317,0.39540000000000003,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2012,spring,ndvi,0.6955833333333334,0.02742943066610508,0.01119801817783446,3.9433708876633626,0.6977500000000001,4.173500000000001,0.6577000000000001,0.7324,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2012,summer,evi,0.331,0.016088007956238708,0.00656790174510348,4.86042536442257,0.3259,1.9860000000000002,0.3168,0.3617,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2012,summer,ndvi,0.59905,0.03447223520458169,0.01407323109073867,5.754483800113795,0.5981000000000001,3.5943,0.5456,0.6385000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2012,winter,evi,0.34455,0.050060193767104015,0.020436988525709947,14.529152159948922,0.3604,2.0673,0.2513,0.39580000000000004,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2012,winter,ndvi,0.6811833333333334,0.1330088480766098,0.05430063484384363,19.52614539550436,0.6968000000000001,4.0871,0.47740000000000005,0.8254,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2013,autumn,evi,0.38070000000000004,0.013876779165209773,0.006205884304432367,3.6450693893380013,0.3781,1.9035000000000002,0.36310000000000003,0.399,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2013,autumn,ndvi,0.76656,0.033906385829220995,0.015163396717094744,4.423187464676085,0.7702,3.8328,0.7181000000000001,0.8074,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2013,spring,evi,0.35663333333333336,0.030148012648708148,0.012307874624718022,8.453503873831615,0.3568,2.1398,0.3244,0.4021,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2013,spring,ndvi,0.6733166666666667,0.03266223609409907,0.01333430204814303,4.850947215638863,0.66845,4.0399,0.6381,0.7170000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2013,summer,evi,0.36763333333333337,0.029543572340979134,0.0120611129024002,8.0361516930762,0.377,2.2058,0.3242,0.39780000000000004,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2013,summer,ndvi,0.66225,0.042265387730387634,0.017254772286723084,6.382089502512289,0.66615,3.9735,0.6091,0.7293000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2013,winter,evi,0.3564333333333334,0.03823645729754086,0.015609968325115558,10.727520049810396,0.33995000000000003,2.1386000000000003,0.32330000000000003,0.4128,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2013,winter,ndvi,0.7110833333333334,0.0669410910178992,0.027328585969843208,9.41395865715212,0.7017500000000001,4.266500000000001,0.6237,0.8254,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2014,autumn,evi,0.33016,0.015981802151196843,0.0071472792026057025,4.840623379936044,0.3371,1.6508,0.3108,0.34550000000000003,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2014,autumn,ndvi,0.6923400000000001,0.032895714006538936,0.014711410537402603,4.751381403145699,0.7012,3.4617000000000004,0.6494,0.7282000000000001,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2014,spring,evi,0.3586166666666667,0.0253364099009048,0.010343546028536078,7.065039708390055,0.36660000000000004,2.1517,0.32630000000000003,0.3865,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2014,spring,ndvi,0.6895,0.052375872307771625,0.02138236033120135,7.5962106320190905,0.69865,4.1370000000000005,0.5910000000000001,0.7424000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2014,summer,evi,0.36196666666666666,0.013425448471714705,0.005480916387288211,3.7090289543368744,0.3648,2.1718,0.3433,0.3786,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2014,summer,ndvi,0.661,0.02429757189515035,0.009919442188617936,3.6758807708245613,0.6731,3.966,0.6256,0.6819000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2014,winter,evi,0.39275000000000004,0.050865420474031274,0.020765720952248847,12.951093691669325,0.40075000000000005,2.3565,0.3275,0.4554,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2014,winter,ndvi,0.73385,0.06476081376882167,0.026438491510170054,8.824802584836366,0.74525,4.4031,0.6522,0.8250000000000001,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2015,autumn,evi,0.327,0.03329204109092741,0.01488865339780599,10.181052321384529,0.3336,1.6350000000000002,0.29150000000000004,0.3637,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2015,autumn,ndvi,0.70414,0.06588454295204606,0.02946446334145593,9.35673913597382,0.7050000000000001,3.5207,0.624,0.7973,5,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2015,spring,evi,0.3547,0.02678402508959399,0.010934532454567963,7.551177076288128,0.3518,2.1282,0.3302,0.40230000000000005,6,pinaster_medium,pinaster,medium,1605,NA
PIPIN_JEREZ_M,P. pinaster,2015,spring,ndvi,0.7124333333333334,0.0456443059610579,0.018634209878011402,6.406817848836088,0.7169000000000001,4.2746,0.643,0.7622,6,pinaster_medium,pinaster,medium,1605,NA
