prec,modelo,pred,name_modelo
453,mprecrat4,0.5316328990662345,Asymptotic
453,mprecrat5,0.22123459534665932,Gompertz
454,mprecrat1,0.558343506287671,Gaussian
454,mprecrat3,0.7046085476883657,Log-normal
454,mprecrat4,0.5320476568922433,Asymptotic
454,mprecrat5,0.22170563210397276,Gompertz
455,mprecrat1,0.5596272404890513,Gaussian
455,mprecrat3,0.7059875175821329,Log-normal
455,mprecrat4,0.5324613670941645,Asymptotic
455,mprecrat5,0.22217547650571012,Gompertz
456,mprecrat1,0.5609113831123522,Gaussian
456,mprecrat3,0.7073622902595631,Log-normal
456,mprecrat4,0.5328740301954538,Asymptotic
456,mprecrat5,0.2226441269502934,Gompertz
457,mprecrat1,0.5621959234370877,Gaussian
457,mprecrat3,0.7087328694494958,Log-normal
457,mprecrat4,0.5332856467343599,Asymptotic
457,mprecrat5,0.22311158188513114,Gompertz
458,mprecrat1,0.5634808507127808,Gaussian
458,mprecrat3,0.7100992589438601,Log-normal
458,mprecrat4,0.533696217263835,Asymptotic
458,mprecrat5,0.22357783980627607,Gompertz
459,mprecrat1,0.5647661541590905,Gaussian
459,mprecrat3,0.7114614625968219,Log-normal
459,mprecrat4,0.5341057423514453,Asymptotic
459,mprecrat5,0.22404289925808313,Gompertz
460,mprecrat1,0.5660518229659386,Gaussian
460,mprecrat3,0.712819484323941,Log-normal
460,mprecrat4,0.5345142225792814,Asymptotic
460,mprecrat5,0.224506758832867,Gompertz
461,mprecrat1,0.5673378462936388,Gaussian
461,mprecrat3,0.7141733281013365,Log-normal
461,mprecrat4,0.534921658543869,Asymptotic
461,mprecrat5,0.22496941717056068,Gompertz
462,mprecrat1,0.5686242132730257,Gaussian
462,mprecrat3,0.71552299796486,Log-normal
462,mprecrat4,0.5353280508560792,Asymptotic
462,mprecrat5,0.22543087295837297,Gompertz
463,mprecrat1,0.569910913005585,Gaussian
463,mprecrat3,0.7168684980092783,Log-normal
463,mprecrat4,0.5357334001410385,Asymptotic
463,mprecrat5,0.22589112493044716,Gompertz
464,mprecrat1,0.5711979345635854,Gaussian
464,mprecrat3,0.7182098323874654,Log-normal
464,mprecrat4,0.5361377070380398,Asymptotic
464,mprecrat5,0.2263501718675194,Gompertz
465,mprecrat1,0.5724852669902101,Gaussian
465,mprecrat3,0.7195470053095995,Log-normal
465,mprecrat4,0.5365409722004518,Asymptotic
465,mprecrat5,0.2268080125965773,Gompertz
466,mprecrat1,0.5737728992996908,Gaussian
466,mprecrat3,0.720880021042373,Log-normal
466,mprecrat4,0.5369431962956298,Asymptotic
466,mprecrat5,0.2272646459905189,Gompertz
467,mprecrat1,0.5750608204774419,Gaussian
467,mprecrat3,0.7222088839082064,Log-normal
467,mprecrat4,0.5373443800048257,Asymptotic
467,mprecrat5,0.22772007096781202,Gompertz
468,mprecrat1,0.5763490194801948,Gaussian
468,mprecrat3,0.7235335982844731,Log-normal
468,mprecrat4,0.5377445240230977,Asymptotic
468,mprecrat5,0.22817428649215368,Gompertz
469,mprecrat1,0.5776374852361351,Gaussian
469,mprecrat3,0.7248541686027313,Log-normal
469,mprecrat4,0.5381436290592213,Asymptotic
469,mprecrat5,0.22862729157213002,Gompertz
470,mprecrat1,0.5789262066450389,Gaussian
470,mprecrat3,0.7261705993479639,Log-normal
470,mprecrat4,0.5385416958355986,Asymptotic
470,mprecrat5,0.22907908526087667,Gompertz
471,mprecrat1,0.5802151725784109,Gaussian
471,mprecrat3,0.7274828950578259,Log-normal
471,mprecrat4,0.5389387250881688,Asymptotic
471,mprecrat5,0.22952966665573912,Gompertz
472,mprecrat1,0.5815043718796241,Gaussian
472,mprecrat3,0.7287910603219007,Log-normal
472,mprecrat4,0.5393347175663179,Asymptotic
472,mprecrat5,0.22997903489793423,Gompertz
473,mprecrat1,0.5827937933640589,Gaussian
473,mprecrat3,0.7300950997809624,Log-normal
473,mprecrat4,0.5397296740327893,Asymptotic
473,mprecrat5,0.23042718917221144,Gompertz
474,mprecrat1,0.5840834258192441,Gaussian
474,mprecrat3,0.7313950181262484,Log-normal
474,mprecrat4,0.5401235952635931,Asymptotic
474,mprecrat5,0.23087412870651497,Gompertz
475,mprecrat1,0.5853732580049991,Gaussian
475,mprecrat3,0.7326908200987368,Log-normal
475,mprecrat4,0.5405164820479174,Asymptotic
475,mprecrat5,0.23131985277164632,Gompertz
476,mprecrat1,0.5866632786535763,Gaussian
476,mprecrat3,0.7339825104884324,Log-normal
476,mprecrat4,0.5409083351880368,Asymptotic
476,mprecrat5,0.23176436068092743,Gompertz
477,mprecrat1,0.5879534764698048,Gaussian
477,mprecrat3,0.7352700941336615,Log-normal
477,mprecrat4,0.5412991554992241,Asymptotic
477,mprecrat5,0.23220765178986402,Gompertz
478,mprecrat1,0.5892438401312357,Gaussian
478,mprecrat3,0.7365535759203715,Log-normal
478,mprecrat4,0.5416889438096593,Asymptotic
478,mprecrat5,0.23264972549581037,Gompertz
479,mprecrat1,0.5905343582882863,Gaussian
479,mprecrat3,0.7378329607814399,Log-normal
479,mprecrat4,0.5420777009603402,Asymptotic
479,mprecrat5,0.23309058123763365,Gompertz
480,mprecrat1,0.5918250195643882,Gaussian
480,mprecrat3,0.7391082536959893,Log-normal
480,mprecrat4,0.5424654278049926,Asymptotic
480,mprecrat5,0.2335302184953796,Gompertz
481,mprecrat1,0.5931158125561333,Gaussian
481,mprecrat3,0.7403794596887104,Log-normal
481,mprecrat4,0.5428521252099808,Asymptotic
481,mprecrat5,0.23396863678993876,Gompertz
482,mprecrat1,0.5944067258334232,Gaussian
482,mprecrat3,0.7416465838291914,Log-normal
482,mprecrat4,0.5432377940542169,Asymptotic
482,mprecrat5,0.23440583568271323,Gompertz
483,mprecrat1,0.5956977479396185,Gaussian
483,mprecrat3,0.7429096312312544,Log-normal
483,mprecrat4,0.5436224352290725,Asymptotic
483,mprecrat5,0.23484181477528396,Gompertz
484,mprecrat1,0.596988867391688,Gaussian
484,mprecrat3,0.7441686070522997,Log-normal
484,mprecrat4,0.544006049638288,Asymptotic
484,mprecrat5,0.23527657370907945,Gompertz
485,mprecrat1,0.598280072680361,Gaussian
485,mprecrat3,0.7454235164926558,Log-normal
485,mprecrat4,0.5443886381978836,Asymptotic
485,mprecrat5,0.23571011216504448,Gompertz
486,mprecrat1,0.5995713522702786,Gaussian
486,mprecrat3,0.7466743647949367,Log-normal
486,mprecrat4,0.5447702018360696,Asymptotic
486,mprecrat5,0.23614242986330997,Gompertz
487,mprecrat1,0.6008626946001473,Gaussian
487,mprecrat3,0.7479211572434061,Log-normal
487,mprecrat4,0.5451507414931571,Asymptotic
487,mprecrat5,0.2365735265628634,Gompertz
488,mprecrat1,0.6021540880828924,Gaussian
488,mprecrat3,0.7491638991633479,Log-normal
488,mprecrat4,0.5455302581214683,Asymptotic
488,mprecrat5,0.23700340206122053,Gompertz
489,mprecrat1,0.6034455211058134,Gaussian
489,mprecrat3,0.7504025959204438,Log-normal
489,mprecrat4,0.5459087526852477,Asymptotic
489,mprecrat5,0.23743205619409738,Gompertz
490,mprecrat1,0.6047369820307392,Gaussian
490,mprecrat3,0.7516372529201564,Log-normal
490,mprecrat4,0.5462862261605728,Asymptotic
490,mprecrat5,0.23785948883508337,Gompertz
491,mprecrat1,0.606028459194185,Gaussian
491,mprecrat3,0.7528678756071204,Log-normal
491,mprecrat4,0.5466626795352642,Asymptotic
491,mprecrat5,0.23828569989531534,Gompertz
492,mprecrat1,0.6073199409075098,Gaussian
492,mprecrat3,0.7540944694645392,Log-normal
492,mprecrat4,0.5470381138087979,Asymptotic
492,mprecrat5,0.23871068932315231,Gompertz
493,mprecrat1,0.6086114154570752,Gaussian
493,mprecrat3,0.7553170400135868,Log-normal
493,mprecrat4,0.5474125299922153,Asymptotic
493,mprecrat5,0.23913445710385142,Gompertz
494,mprecrat1,0.6099028711044043,Gaussian
494,mprecrat3,0.7565355928128189,Log-normal
494,mprecrat4,0.547785929108035,Asymptotic
494,mprecrat5,0.2395570032592444,Gompertz
495,mprecrat1,0.6111942960863426,Gaussian
495,mprecrat3,0.7577501334575871,Log-normal
495,mprecrat4,0.5481583121901638,Asymptotic
495,mprecrat5,0.23997832784741546,Gompertz
496,mprecrat1,0.6124856786152182,Gaussian
496,mprecrat3,0.758960667579461,Log-normal
496,mprecrat4,0.5485296802838074,Asymptotic
496,mprecrat5,0.2403984309623798,Gompertz
497,mprecrat1,0.6137770068790048,Gaussian
497,mprecrat3,0.7601672008456567,Log-normal
497,mprecrat4,0.5489000344453837,Asymptotic
497,mprecrat5,0.2408173127337631,Gompertz
498,mprecrat1,0.6150682690414849,Gaussian
498,mprecrat3,0.7613697389584692,Log-normal
498,mprecrat4,0.5492693757424323,Asymptotic
498,mprecrat5,0.2412349733264825,Gompertz
499,mprecrat1,0.6163594532424124,Gaussian
499,mprecrat3,0.76256828765471385,Log-normal
499,mprecrat4,0.5496377052535277,Asymptotic
499,mprecrat5,0.24165141294042777,Gompertz
500,mprecrat1,0.6176505475976786,Gaussian
500,mprecrat3,0.7637628527051707,Log-normal
500,mprecrat4,0.5500050240681904,Asymptotic
500,mprecrat5,0.24206663181014432,Gompertz
501,mprecrat1,0.6189415401994771,Gaussian
501,mprecrat3,0.7649534399140375,Log-normal
501,mprecrat4,0.5503713332867993,Asymptotic
501,mprecrat5,0.24248063020451677,Gompertz
502,mprecrat1,0.6202324191164711,Gaussian
502,mprecrat3,0.766140055118386,Log-normal
502,mprecrat4,0.550736634020503,Asymptotic
502,mprecrat5,0.24289340842645385,Gompertz
503,mprecrat1,0.6215231723939598,Gaussian
503,mprecrat3,0.767322704187625,Log-normal
503,mprecrat4,0.5511009273911335,Asymptotic
503,mprecrat5,0.2433049668125741,Gompertz
504,mprecrat1,0.6228137880540477,Gaussian
504,mprecrat3,0.7685013930229706,Log-normal
504,mprecrat4,0.5514642145311166,Asymptotic
504,mprecrat5,0.24371530573289296,Gompertz
505,mprecrat1,0.6241042540958132,Gaussian
505,mprecrat3,0.7696761275569193,Log-normal
505,mprecrat4,0.5518264965833867,Asymptotic
505,mprecrat5,0.24412442559051095,Gompertz
506,mprecrat1,0.6253945584954788,Gaussian
506,mprecrat3,0.7708469137527283,Log-normal
506,mprecrat4,0.5521877747012971,Asymptotic
506,mprecrat5,0.24453232682130258,Gompertz
507,mprecrat1,0.6266846892065818,Gaussian
507,mprecrat3,0.7720137576039016,Log-normal
507,mprecrat4,0.5525480500485349,Asymptotic
507,mprecrat5,0.24493900989360692,Gompertz
508,mprecrat1,0.6279746341601468,Gaussian
508,mprecrat3,0.7731766651336809,Log-normal
508,mprecrat4,0.5529073237990323,Asymptotic
508,mprecrat5,0.2453444753079191,Gompertz
509,mprecrat1,0.6292643812648576,Gaussian
509,mprecrat3,0.7743356423945414,Log-normal
509,mprecrat4,0.5532655971368811,Asymptotic
509,mprecrat5,0.24574872359658295,Gompertz
510,mprecrat1,0.6305539184072309,Gaussian
510,mprecrat3,0.7754906954676946,Log-normal
510,mprecrat4,0.5536228712562445,Asymptotic
510,mprecrat5,0.24615175532348466,Gompertz
511,mprecrat1,0.6318432334517909,Gaussian
511,mprecrat3,0.7766418304625947,Log-normal
511,mprecrat4,0.5539791473612725,Asymptotic
511,mprecrat5,0.24655357108374817,Gompertz
512,mprecrat1,0.6331323142412447,Gaussian
512,mprecrat3,0.7777890535164513,Log-normal
512,mprecrat4,0.5543344266660134,Asymptotic
512,mprecrat5,0.24695417150343116,Gompertz
513,mprecrat1,0.6344211485966575,Gaussian
513,mprecrat3,0.7789323707937466,Log-normal
513,mprecrat4,0.554688710394329,Asymptotic
513,mprecrat5,0.2473535572392225,Gompertz
514,mprecrat1,0.635709724317631,Gaussian
514,mprecrat3,0.7800717884857586,Log-normal
514,mprecrat4,0.5550419997798081,Asymptotic
514,mprecrat5,0.24775172897814113,Gompertz
515,mprecrat1,0.6369980291824794,Gaussian
515,mprecrat3,0.7812073128100889,Log-normal
515,mprecrat4,0.5553942960656807,Asymptotic
515,mprecrat5,0.24814868743723575,Gompertz
516,mprecrat1,0.6382860509484097,Gaussian
516,mprecrat3,0.7823389500101949,Log-normal
516,mprecrat4,0.5557456005047323,Asymptotic
516,mprecrat5,0.24854443336328622,Gompertz
517,mprecrat1,0.6395737773517004,Gaussian
517,mprecrat3,0.7834667063549285,Log-normal
517,mprecrat4,0.5560959143592185,Asymptotic
517,mprecrat5,0.24893896753250574,Gompertz
518,mprecrat1,0.6408611961078816,Gaussian
518,mprecrat3,0.7845905881380786,Log-normal
518,mprecrat4,0.5564452389007795,Asymptotic
518,mprecrat5,0.24933229075024488,Gompertz
519,mprecrat1,0.6421482949119166,Gaussian
519,mprecrat3,0.7857106016779182,Log-normal
519,mprecrat4,0.5567935754103551,Asymptotic
519,mprecrat5,0.24972440385069622,Gompertz
520,mprecrat1,0.6434350614383837,Gaussian
520,mprecrat3,0.786826753316758,Log-normal
520,mprecrat4,0.5571409251781,Asymptotic
520,mprecrat5,0.25011530769660084,Gompertz
521,mprecrat1,0.644721483341659,Gaussian
521,mprecrat3,0.7879390494205033,Log-normal
521,mprecrat4,0.5574872895032986,Asymptotic
521,mprecrat5,0.25050500317895597,Gompertz
522,mprecrat1,0.6460075482561002,Gaussian
522,mprecrat3,0.7890474963782155,Log-normal
522,mprecrat4,0.557832669694281,Asymptotic
522,mprecrat5,0.25089349121672355,Gompertz
523,mprecrat1,0.6472932437962309,Gaussian
523,mprecrat3,0.7901521006016801,Log-normal
523,mprecrat4,0.5581770670683385,Asymptotic
523,mprecrat5,0.25128077275654076,Gompertz
524,mprecrat1,0.6485785575569256,Gaussian
524,mprecrat3,0.7912528685249773,Log-normal
524,mprecrat4,0.558520482951639,Asymptotic
524,mprecrat5,0.2516668487724314,Gompertz
525,mprecrat1,0.6498634771135965,Gaussian
525,mprecrat3,0.7923498066040583,Log-normal
525,mprecrat4,0.5588629186791443,Asymptotic
525,mprecrat5,0.2520517202655188,Gompertz
526,mprecrat1,0.6511479900223799,Gaussian
526,mprecrat3,0.7934429213163259,Log-normal
526,mprecrat4,0.5592043755945247,Asymptotic
526,mprecrat5,0.25243538826374007,Gompertz
527,mprecrat1,0.6524320838203238,Gaussian
527,mprecrat3,0.7945322191602204,Log-normal
527,mprecrat4,0.5595448550500777,Asymptotic
527,mprecrat5,0.2528178538215614,Gompertz
528,mprecrat1,0.653715746025577,Gaussian
528,mprecrat3,0.7956177066548077,Log-normal
528,mprecrat4,0.5598843584066426,Asymptotic
528,mprecrat5,0.25319911801969547,Gompertz
529,mprecrat1,0.6549989641375776,Gaussian
529,mprecrat3,0.7966993903393751,Log-normal
529,mprecrat4,0.560222887033519,Asymptotic
529,mprecrat5,0.2535791819648192,Gompertz
530,mprecrat1,0.6562817256372439,Gaussian
530,mprecrat3,0.7977772767730287,Log-normal
530,mprecrat4,0.5605604423083832,Asymptotic
530,mprecrat5,0.25395804678929373,Gompertz
531,mprecrat1,0.6575640179871648,Gaussian
531,mprecrat3,0.7988513725342965,Log-normal
531,mprecrat4,0.560897025617206,Asymptotic
531,mprecrat5,0.2543357136508855,Gompertz
532,mprecrat1,0.6588458286317918,Gaussian
532,mprecrat3,0.7999216842207357,Log-normal
532,mprecrat4,0.5612326383541701,Asymptotic
532,mprecrat5,0.2547121837324882,Gompertz
533,mprecrat1,0.6601271449976311,Gaussian
533,mprecrat3,0.8009882184485438,Log-normal
533,mprecrat4,0.5615672819215887,Asymptotic
533,mprecrat5,0.25508745824184736,Gompertz
534,mprecrat1,0.6614079544934376,Gaussian
534,mprecrat3,0.8020509818521747,Log-normal
534,mprecrat4,0.5619009577298223,Asymptotic
534,mprecrat5,0.2554615384112848,Gompertz
535,mprecrat1,0.6626882445104079,Gaussian
535,mprecrat3,0.8031099810839575,Log-normal
535,mprecrat4,0.5622336671971984,Asymptotic
535,mprecrat5,0.25583442549742574,Gompertz
536,mprecrat1,0.663968002422376,Gaussian
536,mprecrat3,0.8041652228137217,Log-normal
536,mprecrat4,0.5625654117499294,Asymptotic
536,mprecrat5,0.25620612078092664,Gompertz
537,mprecrat1,0.6652472155860085,Gaussian
537,mprecrat3,0.8052167137284241,Log-normal
537,mprecrat4,0.5628961928220314,Asymptotic
537,mprecrat5,0.2565766255662046,Gompertz
538,mprecrat1,0.6665258713410013,Gaussian
538,mprecrat3,0.8062644605317815,Log-normal
538,mprecrat4,0.563226011855244,Asymptotic
538,mprecrat5,0.2569459411811682,Gompertz
539,mprecrat1,0.6678039570102761,Gaussian
539,mprecrat3,0.8073084699439066,Log-normal
539,mprecrat4,0.5635548702989487,Asymptotic
539,mprecrat5,0.2573140689769501,Gompertz
540,mprecrat1,0.6690814599001786,Gaussian
540,mprecrat3,0.8083487487009478,Log-normal
540,mprecrat4,0.5638827696100892,Asymptotic
540,mprecrat5,0.2576810103276403,Gompertz
541,mprecrat1,0.6703583673006779,Gaussian
541,mprecrat3,0.8093853035547335,Log-normal
541,mprecrat4,0.5642097112530908,Asymptotic
541,mprecrat5,0.2580467666300215,Gompertz
542,mprecrat1,0.6716346664855642,Gaussian
542,mprecrat3,0.8104181412724197,Log-normal
542,mprecrat4,0.5645356966997811,Asymptotic
542,mprecrat5,0.2584113393033058,Gompertz
543,mprecrat1,0.6729103447126508,Gaussian
543,mprecrat3,0.8114472686361422,Log-normal
543,mprecrat4,0.5648607274293096,Asymptotic
543,mprecrat5,0.25877472978887245,Gompertz
544,mprecrat1,0.6741853892239736,Gaussian
544,mprecrat3,0.8124726924426715,Log-normal
544,mprecrat4,0.5651848049280689,Asymptotic
544,mprecrat5,0.25913693955000766,Gompertz
545,mprecrat1,0.6754597872459935,Gaussian
545,mprecrat3,0.8134944195030723,Log-normal
545,mprecrat4,0.5655079306896149,Asymptotic
545,mprecrat5,0.25949797007164505,Gompertz
546,mprecrat1,0.6767335259897983,Gaussian
546,mprecrat3,0.8145124566423669,Log-normal
546,mprecrat4,0.5658301062145894,Asymptotic
546,mprecrat5,0.2598578228601085,Gompertz
547,mprecrat1,0.6780065926513061,Gaussian
547,mprecrat3,0.8155268106992015,Log-normal
547,mprecrat4,0.5661513330106397,Asymptotic
547,mprecrat5,0.26021649944285585,Gompertz
548,mprecrat1,0.6792789744114693,Gaussian
548,mprecrat3,0.8165374885255169,Log-normal
548,mprecrat4,0.5664716125923415,Asymptotic
548,mprecrat5,0.26057400136822384,Gompertz
549,mprecrat1,0.6805506584364783,Gaussian
549,mprecrat3,0.8175444969862223,Log-normal
549,mprecrat4,0.5667909464811203,Asymptotic
549,mprecrat5,0.26093033020517536,Gompertz
550,mprecrat1,0.6818216318779678,Gaussian
550,mprecrat3,0.8185478429588733,Log-normal
550,mprecrat4,0.5671093362051738,Asymptotic
550,mprecrat5,0.26128548754304726,Gompertz
551,mprecrat1,0.6830918818732222,Gaussian
551,mprecrat3,0.8195475333333528,Log-normal
551,mprecrat4,0.5674267832993948,Asymptotic
551,mprecrat5,0.26163947499130025,Gompertz
552,mprecrat1,0.6843613955453822,Gaussian
552,mprecrat3,0.820543575011556,Log-normal
552,mprecrat4,0.5677432893052929,Asymptotic
552,mprecrat5,0.2619922941792699,Gompertz
553,mprecrat1,0.6856301600036527,Gaussian
553,mprecrat3,0.821535974907078,Log-normal
553,mprecrat4,0.5680588557709189,Asymptotic
553,mprecrat5,0.2623439467559194,Gompertz
554,mprecrat1,0.6868981623435104,Gaussian
554,mprecrat3,0.822524739944906,Log-normal
554,mprecrat4,0.5683734842507872,Asymptotic
554,mprecrat5,0.2626944343895936,Gompertz
555,mprecrat1,0.6881653896469129,Gaussian
555,mprecrat3,0.8235098770611149,Log-normal
555,mprecrat4,0.5686871763057993,Asymptotic
555,mprecrat5,0.2630437587677744,Gompertz
556,mprecrat1,0.689431828982508,Gaussian
556,mprecrat3,0.8244913932025641,Log-normal
556,mprecrat4,0.5689999335031689,Asymptotic
556,mprecrat5,0.263391921596838,Gompertz
557,mprecrat1,0.6906974674058438,Gaussian
557,mprecrat3,0.8254692953266011,Log-normal
557,mprecrat4,0.5693117574163447,Asymptotic
557,mprecrat5,0.2637389246018132,Gompertz
558,mprecrat1,0.6919622919595803,Gaussian
558,mprecrat3,0.8264435904007654,Log-normal
558,mprecrat4,0.5696226496249353,Asymptotic
558,mprecrat5,0.2640847695261417,Gompertz
559,mprecrat1,0.6932262896736996,Gaussian
559,mprecrat3,0.8274142854024978,Log-normal
559,mprecrat4,0.5699326117146345,Asymptotic
559,mprecrat5,0.264429458131439,Gompertz
560,mprecrat1,0.6944894475657193,Gaussian
560,mprecrat3,0.8283813873188512,Log-normal
560,mprecrat4,0.5702416452771458,Asymptotic
560,mprecrat5,0.264772992197258,Gompertz
561,mprecrat1,0.6957517526409053,Gaussian
561,mprecrat3,0.8293449031462062,Log-normal
561,mprecrat4,0.5705497519101079,Asymptotic
561,mprecrat5,0.26511537352085296,Gompertz
562,mprecrat1,0.6970131918924842,Gaussian
562,mprecrat3,0.8303048398899888,Log-normal
562,mprecrat4,0.5708569332170202,Asymptotic
562,mprecrat5,0.2654566039169456,Gompertz
563,mprecrat1,0.6982737523018592,Gaussian
563,mprecrat3,0.8312612045643915,Log-normal
563,mprecrat4,0.5711631908071693,Asymptotic
563,mprecrat5,0.2657966852174922,Gompertz
564,mprecrat1,0.6995334208388235,Gaussian
564,mprecrat3,0.8322140041920982,Log-normal
564,mprecrat4,0.571468526295554,Asymptotic
564,mprecrat5,0.26613561927145296,Gompertz
565,mprecrat1,0.7007921844617767,Gaussian
565,mprecrat3,0.833163245804011,Log-normal
565,mprecrat4,0.5717729413028133,Asymptotic
565,mprecrat5,0.2664734079445617,Gompertz
566,mprecrat1,0.702050030117941,Gaussian
566,mprecrat3,0.8341089364389812,Log-normal
566,mprecrat4,0.5720764374551521,Asymptotic
566,mprecrat5,0.26681005311909833,Gompertz
567,mprecrat1,0.7033069447435771,Gaussian
567,mprecrat3,0.8350510831435425,Log-normal
567,mprecrat4,0.5723790163842691,Asymptotic
567,mprecrat5,0.26714555669366147,Gompertz
568,mprecrat1,0.7045629152642029,Gaussian
568,mprecrat3,0.8359896929716475,Log-normal
568,mprecrat4,0.5726806797272839,Asymptotic
568,mprecrat5,0.2674799205829438,Gompertz
569,mprecrat1,0.7058179285948106,Gaussian
569,mprecrat3,0.8369247729844076,Log-normal
569,mprecrat4,0.5729814291266639,Asymptotic
569,mprecrat5,0.26781314671750783,Gompertz
570,mprecrat1,0.7070719716400861,Gaussian
570,mprecrat3,0.837856330249835,Log-normal
570,mprecrat4,0.5732812662301543,Asymptotic
570,mprecrat5,0.2681452370435641,Gompertz
571,mprecrat1,0.7083250312946278,Gaussian
571,mprecrat3,0.8387843718425881,Log-normal
571,mprecrat4,0.5735801926907046,Asymptotic
571,mprecrat5,0.2684761935227498,Gompertz
572,mprecrat1,0.709577094443167,Gaussian
572,mprecrat3,0.8397089048437204,Log-normal
572,mprecrat4,0.5738782101663981,Asymptotic
572,mprecrat5,0.2688060181319101,Gompertz
573,mprecrat1,0.7108281479607882,Gaussian
573,mprecrat3,0.8406299363404305,Log-normal
573,mprecrat4,0.5741753203203805,Asymptotic
573,mprecrat5,0.26913471286287965,Gompertz
574,mprecrat1,0.7120781787131504,Gaussian
574,mprecrat3,0.8415474734258167,Log-normal
574,mprecrat4,0.5744715248207899,Asymptotic
574,mprecrat5,0.26946227972226666,Gompertz
575,mprecrat1,0.7133271735567089,Gaussian
575,mprecrat3,0.8424615231986337,Log-normal
575,mprecrat4,0.5747668253406852,Asymptotic
575,mprecrat5,0.26978872073123766,Gompertz
576,mprecrat1,0.7145751193389376,Gaussian
576,mprecrat3,0.8433720927630517,Log-normal
576,mprecrat4,0.5750612235579771,Asymptotic
576,mprecrat5,0.2701140379253044,Gompertz
577,mprecrat1,0.7158220028985521,Gaussian
577,mprecrat3,0.8442791892284194,Log-normal
577,mprecrat4,0.5753547211553575,Asymptotic
577,mprecrat5,0.2704382333541115,Gompertz
578,mprecrat1,0.7170678110657331,Gaussian
578,mprecrat3,0.8451828197090276,Log-normal
578,mprecrat4,0.5756473198202305,Asymptotic
578,mprecrat5,0.27076130908122625,Gompertz
579,mprecrat1,0.7183125306623509,Gaussian
579,mprecrat3,0.8460829913238784,Log-normal
579,mprecrat4,0.5759390212446431,Asymptotic
579,mprecrat5,0.2710832671839292,Gompertz
580,mprecrat1,0.7195561485021896,Gaussian
580,mprecrat3,0.8469797111964543,Log-normal
580,mprecrat4,0.5762298271252163,Asymptotic
580,mprecrat5,0.27140410975300705,Gompertz
581,mprecrat1,0.7207986513911728,Gaussian
581,mprecrat3,0.8478729864544914,Log-normal
581,mprecrat4,0.5765197391630765,Asymptotic
581,mprecrat5,0.2717238388925461,Gompertz
582,mprecrat1,0.7220400261275898,Gaussian
582,mprecrat3,0.8487628242297552,Log-normal
582,mprecrat4,0.5768087590637875,Asymptotic
582,mprecrat5,0.2720424567197276,Gompertz
583,mprecrat1,0.723280259502321,Gaussian
583,mprecrat3,0.8496492316578187,Log-normal
583,mprecrat4,0.5770968885372822,Asymptotic
583,mprecrat5,0.27235996536462487,Gompertz
584,mprecrat1,0.7245193382990659,Gaussian
584,mprecrat3,0.8505322158778428,Log-normal
584,mprecrat4,0.5773841292977958,Asymptotic
584,mprecrat5,0.2726763669700012,Gompertz
585,mprecrat1,0.7257572492945704,Gaussian
585,mprecrat3,0.8514117840323593,Log-normal
585,mprecrat4,0.5776704830637976,Asymptotic
585,mprecrat5,0.27299166369110955,Gompertz
586,mprecrat1,0.7269939792588545,Gaussian
586,mprecrat3,0.852287943267057,Log-normal
586,mprecrat4,0.5779559515579246,Asymptotic
586,mprecrat5,0.2733058576954938,Gompertz
587,mprecrat1,0.7282295149554413,Gaussian
587,mprecrat3,0.8531607007305704,Log-normal
587,mprecrat4,0.5782405365069148,Asymptotic
587,mprecrat5,0.2736189511627913,Gompertz
588,mprecrat1,0.7294638431415865,Gaussian
588,mprecrat3,0.8540300635742684,Log-normal
588,mprecrat4,0.5785242396415406,Asymptotic
588,mprecrat5,0.27393094628453674,Gompertz
589,mprecrat1,0.7306969505685073,Gaussian
589,mprecrat3,0.8548960389520495,Log-normal
589,mprecrat4,0.5788070626965438,Asymptotic
589,mprecrat5,0.2742418452639678,Gompertz
590,mprecrat1,0.7319288239816132,Gaussian
590,mprecrat3,0.8557586340201363,Log-normal
590,mprecrat4,0.5790890074105687,Asymptotic
590,mprecrat5,0.2745516503158316,Gompertz
591,mprecrat1,0.7331594501207368,Gaussian
591,mprecrat3,0.8566178559368731,Log-normal
591,mprecrat4,0.5793700755260974,Asymptotic
591,mprecrat5,0.2748603636661937,Gompertz
592,mprecrat1,0.7343888157203646,Gaussian
592,mprecrat3,0.8574737118625267,Log-normal
592,mprecrat4,0.5796502687893849,Asymptotic
592,mprecrat5,0.2751679875522472,Gompertz
593,mprecrat1,0.7356169075098699,Gaussian
593,mprecrat3,0.8583262089590886,Log-normal
593,mprecrat4,0.5799295889503941,Asymptotic
593,mprecrat5,0.27547452422212404,Gompertz
594,mprecrat1,0.7368437122137432,Gaussian
594,mprecrat3,0.8591753543900796,Log-normal
594,mprecrat4,0.5802080377627319,Asymptotic
594,mprecrat5,0.2757799759347078,Gompertz
595,mprecrat1,0.7380692165518269,Gaussian
595,mprecrat3,0.8600211553203576,Log-normal
595,mprecrat4,0.5804856169835847,Asymptotic
595,mprecrat5,0.2760843449594475,Gompertz
596,mprecrat1,0.7392934072395477,Gaussian
596,mprecrat3,0.8608636189159266,Log-normal
596,mprecrat4,0.5807623283736549,Asymptotic
596,mprecrat5,0.276387633576173,Gompertz
597,mprecrat1,0.7405162709881504,Gaussian
597,mprecrat3,0.8617027523437477,Log-normal
597,mprecrat4,0.5810381736970979,Asymptotic
597,mprecrat5,0.2766898440749119,Gompertz
