"","year1","IBT_ag","IST","IBR","BT_ag","ST","BR","IBT_ag_m2","IST_m2","IBR_m2","BT_m2","ST_m2","BR_m2"
"32",2000,106936.288289193,77386.1889713167,27999.0041585474,1463658.38193003,959627.961705523,356133.558556452,419.261965399627,303.405758718299,109.774873436778,5738.5224389132,3762.3851707761,1396.28238546439
"33",2001,99942.8659055747,72901.9615524705,26320.402252238,1563601.2478356,1032529.92325799,382453.96080869,391.84305961625,285.824579952864,103.19362823347,6130.36549852945,4048.20975072896,1499.47601369786
"34",2002,80204.8610850016,58737.9934833732,21183.9789679852,1643806.10892061,1091267.91674137,403637.939776675,314.456843706444,230.292326257582,83.0554042897284,6444.82234223589,4278.50207698654,1582.53141798758
"35",2003,95491.5128028823,70631.8907674493,25407.3574778778,1739297.62172349,1161899.80750882,429045.297254553,374.390770216833,276.924380084786,99.6138803974416,6819.21311245272,4555.42645707133,1682.14529838503
"36",2004,103960.533211418,77322.3919505771,27772.895891362,1843258.15493491,1239222.19945939,456818.193145915,407.595009846786,303.155631612432,108.888377393107,7226.80812229951,4858.58208868376,1791.03367577813
"37",2005,72851.0587243924,54612.7922654345,19574.7061915558,1916109.2136593,1293834.99172483,476392.899337471,285.625006729538,214.118770975537,76.7459757701479,7512.43312902905,5072.7008596593,1867.77965154828
"38",2006,83340.9706363879,62938.024531145,22514.9125223417,1999450.18429569,1356773.01625597,498907.811859812,326.752496335296,246.759264656137,88.273556394529,7839.18562536434,5319.46012431543,1956.05320794281
"39",2007,68262.8603964732,51943.2704292419,18544.7860326363,2067713.04469216,1408716.28668521,517452.597892449,267.63619227392,203.652455100681,72.7079980458273,8106.82181763826,5523.11257941611,2028.76120598864
"40",2008,93958.9600354232,71723.3251687125,25584.4845944243,2161672.00472758,1480439.61185393,543037.082486873,368.382135583602,281.203534892748,100.308337482094,8475.20395322187,5804.31611430886,2129.06954347073
"41",2009,66248.2000753047,50803.1397770552,18099.348666459,2227920.20480289,1531242.75163098,561136.431153332,259.737372711552,199.182378331648,70.9615848441565,8734.94132593342,6003.49849264051,2200.03112831489
"42",2010,90376.0200081187,69739.8783843123,24805.4095533047,2318296.22481101,1600982.63001529,585941.840706637,354.334607828625,273.427093327427,97.2538408452715,9089.27593376204,6276.92558596794,2297.28496916016
"43",2011,99882.4808725808,77549.5060333161,27538.0911698607,2418178.70568359,1678532.13604861,613479.931876497,391.606309790548,304.046071127609,107.967785416363,9480.88224355259,6580.97165709555,2405.25275457652
"44",2012,53118.4726329018,41474.0396441815,14705.2725113037,2433221.48887369,1695853.93644806,619138.757854246,208.260035871728,162.606049382013,57.654530126883,9539.86004188712,6648.88473128132,2427.43914742073
"45",2013,83258.1350331495,64998.504524284,23047.1974287014,2516479.62390684,1760852.44097235,642185.955282947,326.427725218079,254.837728060943,90.3604701967867,9866.28776710519,6903.72245934226,2517.79961761751
"46",2014,73103.2418035132,57349.5046517814,20308.0624802424,2589582.86571035,1818201.94562413,662494.01776319,286.613733522699,224.848518867388,79.6212242367998,10152.9015006279,7128.57097820965,2597.42084185431
"47",2015,60797.4577351052,47855.6805666012,16931.0220870856,2650380.32344546,1866057.62619073,679425.039850275,238.36680727488,187.626361554927,66.3809611313527,10391.2683079028,7316.19733976458,2663.80180298567
"48",2016,68083.3198100567,53936.2541264245,19049.8833122586,2718463.64325551,1919993.88031716,698474.923162534,266.932272768818,211.466287759904,74.6883181182781,10658.2005806716,7527.66362752448,2738.49012110395
"49",2017,68534.8398347844,54569.920949868,19247.8737575458,2786998.4830903,1974563.80126702,717722.79692008,268.702534071255,213.950686667476,75.4645734432897,10926.9031147428,7741.61431419196,2813.95469454724
"50",2018,82766.3457545837,66110.2152123697,23298.2030263292,2869764.82884488,2040674.01647939,741020.999946409,324.499581434592,259.196379511254,91.344580472834,11251.4026961774,8000.81069370321,2905.29927502007
