"","year","tree","Growth","age1","dapcc","dapsc","RWcorr","BAI","BAIserror"
"30",2010,21.425,2.1025,25.625,9.3075,67.5242660691999,1.94255135116811,4.1238644066441,0.377340115079911
"31",2011,21.425,1.322,26.625,9.3075,69.8562830590733,1.20570599821788,2.71366270977741,0.279724458633678
"32",2012,21.425,0.0665,27.625,9.3075,69.9714482155963,0.0598117069883048,0.137313844309416,0.0280328038072303
"33",2013,21.2972972972973,0.503513513513513,28.2972972972973,9.51486486486487,72.155321175428,0.483784145648632,1.12252517142473,0.121811825954778
"34",2014,21.2972972972973,0.111621621621622,29.2972972972973,9.51486486486487,72.3619962829888,0.107186754730083,0.254434513269921,0.043315053698517
"35",2015,20.3939393939394,0.339090909090909,29.8787878787879,9.49090909090909,72.2533350104913,0.324608328983547,0.729966520262417,0.0899910294853697
"36",2016,20.5,0.26375,30.8125,9.625,73.6959117053859,0.258945780146956,0.66493148142864,0.173318594233636
"37",2017,20.4642857142857,0.595714285714286,31.4642857142857,10.0339285714286,77.54400954124,0.581827880824139,1.44057338232257,0.204993905558338
"38",2018,20.6296296296296,0.391111111111111,32.5185185185185,10.0944444444444,78.6349695298611,0.377966761209232,0.959464737699724,0.147297829624325
"39",2019,20.6296296296296,0.223703703703704,33.5185185185185,10.0944444444444,79.0531169047501,0.216859680997713,0.563521364218034,0.0975852075045045
"40",2020,20.6296296296296,0.378888888888889,34.5185185185185,10.0944444444444,79.7680839861769,0.374240474208049,0.965352366990564,0.131396183496695
"41",2021,20.0384615384615,0.265769230769231,35.5384615384615,10.1884615384615,80.9639077174366,0.260211539725854,0.692189127599513,0.11198412185627
"42",2022,20.0384615384615,0.663846153846154,36.5384615384615,10.1884615384615,82.2086584615385,0.648207866163265,1.68129223716841,0.191224827922298
