year,RW,tree,core,sp_elev,sampleid
1989,2.7,34,01,sylvestris_med,PM3401
1989,2.26,34,02,sylvestris_med,PM3402
1989,1.97,35,01,sylvestris_med,PM3501
1989,2.54,35,02,sylvestris_med,PM3502
1989,1.48,36,A,sylvestris_med,PM36A
1989,1.66,36,B,sylvestris_med,PM36B
1989,2.51,37,A,sylvestris_med,PM37A
1989,2.23,37,B,sylvestris_med,PM37B
1989,2.02,38,01,sylvestris_med,PM3801
1989,2.69,38,02,sylvestris_med,PM3802
1989,0.69,39,A,sylvestris_med,PM39A
1989,0.86,39,B,sylvestris_med,PM39B
1989,1.51,40,01,sylvestris_med,PM4001
1989,0.7,40,02,sylvestris_med,PM4002
1989,1.43,41,01,sylvestris_med,PM4101
1989,1.79,41,02,sylvestris_med,PM4102
1989,3.49,42,A,sylvestris_med,PM42A
1989,2.08,42,B,sylvestris_med,PM42B
1989,2.27,43,01,sylvestris_med,PM4301
1989,1.74,43,02,sylvestris_med,PM4302
1990,2.08,1,01,sylvestris_med,PM0101
1990,1.69,1,02,sylvestris_med,PM0102
1990,1.73,2,A,sylvestris_med,PM02A
1990,1.48,2,B,sylvestris_med,PM02B
1990,1.86,2,C,sylvestris_med,PM02C
1990,1.12,3,A,sylvestris_med,PM03A
1990,1.8,3,B,sylvestris_med,PM03B
1990,2.69,4,01,sylvestris_med,PM0401
1990,1.84,4,02,sylvestris_med,PM0402
1990,2.11,5,A,sylvestris_med,PM05A
1990,1.65,5,B,sylvestris_med,PM05B
1990,1.94,6,01,sylvestris_med,PM0601
1990,2.35,6,02,sylvestris_med,PM0602
1990,3.05,7,A,sylvestris_med,PM07A
1990,2.63,7,B,sylvestris_med,PM07B
1990,1.75,8,01,sylvestris_med,PM0801
1990,1.55,8,02,sylvestris_med,PM0802
1990,0.77,9,C,sylvestris_med,PM09C
1990,0.98,9,E,sylvestris_med,PM09E
1990,0.39,10,A,sylvestris_med,PM10A
1990,0.34,10,C,sylvestris_med,PM10C
1990,0.54,11,A,sylvestris_med,PM11A
1990,0.96,11,C,sylvestris_med,PM11C
1990,0.6,12,A,sylvestris_med,PM12A
1990,1.28,12,C,sylvestris_med,PM12C
1990,1.21,13,A,sylvestris_med,PM13A
1990,1.95,13,B,sylvestris_med,PM13B
1990,1.34,14,01,sylvestris_med,PM1401
1990,1.7,14,02,sylvestris_med,PM1402
1990,1.86,15,A,sylvestris_med,PM15A
1990,1.86,15,B,sylvestris_med,PM15B
1990,0.92,15,C,sylvestris_med,PM15C
1990,0.84,16,01,sylvestris_med,PM1601
1990,0.61,16,02,sylvestris_med,PM1602
1990,1.55,17,A,sylvestris_med,PM17A
1990,1.5,17,B,sylvestris_med,PM17B
1990,2.14,18,01,sylvestris_med,PM1801
1990,1.42,18,02,sylvestris_med,PM1802
1990,2.15,19,A,sylvestris_med,PM19A
1990,2.11,19,B,sylvestris_med,PM19B
1990,2.2,20,A,sylvestris_med,PM20A
1990,1.12,20,B,sylvestris_med,PM20B
1990,1.15,21,01,sylvestris_med,PM2101
1990,1.41,21,02,sylvestris_med,PM2102
1990,1.93,22,01,sylvestris_med,PM2201
1990,1.83,22,02,sylvestris_med,PM2202
1990,1.47,23,B,sylvestris_med,PM23B
1990,1.74,23,C,sylvestris_med,PM23C
1990,1.48,24,01,sylvestris_med,PM2401
1990,2.17,24,02b,sylvestris_med,PM2402b
1990,0.53,25,A,sylvestris_med,PM25A
1990,0.48,25,B,sylvestris_med,PM25B
1990,3.03,26,A,sylvestris_med,PM26A
1990,2.3,26,B,sylvestris_med,PM26B
1990,2.04,27,A,sylvestris_med,PM27A
1990,1.15,27,B,sylvestris_med,PM27B
1990,3.21,28,A,sylvestris_med,PM28A
1990,3.13,28,B,sylvestris_med,PM28B
1990,2.6,29,A,sylvestris_med,PM29A
1990,2.09,29,B,sylvestris_med,PM29B
1990,2.25,30,01,sylvestris_med,PM3001
1990,2.12,30,02,sylvestris_med,PM3002
1990,3.25,31,A,sylvestris_med,PM31A
1990,2.12,31,B,sylvestris_med,PM31B
1990,2.21,32,A,sylvestris_med,PM32A
1990,2.16,32,B,sylvestris_med,PM32B
1990,0.59,33,A,sylvestris_med,PM33A
1990,0.6,33,C,sylvestris_med,PM33C
1990,3.28,34,01,sylvestris_med,PM3401
1990,3.06,34,02,sylvestris_med,PM3402
1990,2.56,35,01,sylvestris_med,PM3501
1990,2.68,35,02,sylvestris_med,PM3502
1990,1.44,36,A,sylvestris_med,PM36A
1990,2.11,36,B,sylvestris_med,PM36B
1990,2.71,37,A,sylvestris_med,PM37A
1990,3.09,37,B,sylvestris_med,PM37B
1990,1.72,38,01,sylvestris_med,PM3801
1990,2.3,38,02,sylvestris_med,PM3802
1990,1.06,39,A,sylvestris_med,PM39A
1990,1.51,39,B,sylvestris_med,PM39B
1990,1.25,40,01,sylvestris_med,PM4001
1990,0.78,40,02,sylvestris_med,PM4002
1990,1.51,41,01,sylvestris_med,PM4101
1990,1.42,41,02,sylvestris_med,PM4102
1990,3.52,42,A,sylvestris_med,PM42A
1990,3.35,42,B,sylvestris_med,PM42B
1990,2.41,43,01,sylvestris_med,PM4301
1990,2.13,43,02,sylvestris_med,PM4302
1991,3.12,1,01,sylvestris_med,PM0101
1991,2.38,1,02,sylvestris_med,PM0102
1991,0.96,2,A,sylvestris_med,PM02A
1991,1.1,2,B,sylvestris_med,PM02B
1991,0.94,2,C,sylvestris_med,PM02C
1991,1.41,3,A,sylvestris_med,PM03A
1991,1.64,3,B,sylvestris_med,PM03B
1991,3.23,4,01,sylvestris_med,PM0401
1991,2.08,4,02,sylvestris_med,PM0402
1991,1.43,5,A,sylvestris_med,PM05A
1991,1.24,5,B,sylvestris_med,PM05B
1991,2.16,6,01,sylvestris_med,PM0601
1991,1.98,6,02,sylvestris_med,PM0602
1991,3.18,7,A,sylvestris_med,PM07A
1991,2.43,7,B,sylvestris_med,PM07B
1991,1.86,8,01,sylvestris_med,PM0801
1991,2.03,8,02,sylvestris_med,PM0802
1991,0.89,9,C,sylvestris_med,PM09C
1991,0.93,9,E,sylvestris_med,PM09E
1991,0.39,10,A,sylvestris_med,PM10A
1991,0.35,10,C,sylvestris_med,PM10C
1991,0.77,11,A,sylvestris_med,PM11A
1991,1.58,11,C,sylvestris_med,PM11C
1991,0.83,12,A,sylvestris_med,PM12A
1991,1,12,C,sylvestris_med,PM12C
1991,0.99,13,A,sylvestris_med,PM13A
1991,1.09,13,B,sylvestris_med,PM13B
1991,2.04,14,01,sylvestris_med,PM1401
1991,1.92,14,02,sylvestris_med,PM1402
1991,1.82,15,A,sylvestris_med,PM15A
1991,1.82,15,B,sylvestris_med,PM15B
1991,1.64,15,C,sylvestris_med,PM15C
1991,0.98,16,01,sylvestris_med,PM1601
1991,0.85,16,02,sylvestris_med,PM1602
1991,1.96,17,A,sylvestris_med,PM17A
1991,1.51,17,B,sylvestris_med,PM17B
1991,2.94,18,01,sylvestris_med,PM1801
1991,2.41,18,02,sylvestris_med,PM1802
1991,2.16,19,A,sylvestris_med,PM19A
1991,1.58,19,B,sylvestris_med,PM19B
1991,1.39,20,A,sylvestris_med,PM20A
1991,1.19,20,B,sylvestris_med,PM20B
1991,1.46,21,01,sylvestris_med,PM2101
1991,1.62,21,02,sylvestris_med,PM2102
1991,2.87,22,01,sylvestris_med,PM2201
1991,3.5,22,02,sylvestris_med,PM2202
1991,1.61,23,B,sylvestris_med,PM23B
1991,1.42,23,C,sylvestris_med,PM23C
1991,1.87,24,01,sylvestris_med,PM2401
1991,2.17,24,02b,sylvestris_med,PM2402b
1991,0.61,25,A,sylvestris_med,PM25A
1991,0.6,25,B,sylvestris_med,PM25B
1991,2.12,26,A,sylvestris_med,PM26A
1991,1.77,26,B,sylvestris_med,PM26B
1991,2.08,27,A,sylvestris_med,PM27A
1991,1.42,27,B,sylvestris_med,PM27B
1991,2.39,28,A,sylvestris_med,PM28A
1991,1.93,28,B,sylvestris_med,PM28B
1991,3.48,29,A,sylvestris_med,PM29A
1991,2.13,29,B,sylvestris_med,PM29B
1991,2.93,30,01,sylvestris_med,PM3001
1991,1.49,30,02,sylvestris_med,PM3002
1991,2.56,31,A,sylvestris_med,PM31A
1991,1.9,31,B,sylvestris_med,PM31B
1991,2.82,32,A,sylvestris_med,PM32A
1991,2.81,32,B,sylvestris_med,PM32B
1991,0.84,33,A,sylvestris_med,PM33A
1991,1.01,33,C,sylvestris_med,PM33C
1991,1.56,34,01,sylvestris_med,PM3401
1991,1.89,34,02,sylvestris_med,PM3402
1991,2.18,35,01,sylvestris_med,PM3501
1991,1.98,35,02,sylvestris_med,PM3502
1991,1.25,36,A,sylvestris_med,PM36A
1991,1.25,36,B,sylvestris_med,PM36B
1991,1.99,37,A,sylvestris_med,PM37A
1991,2.62,37,B,sylvestris_med,PM37B
1991,2.4,38,01,sylvestris_med,PM3801
1991,3.34,38,02,sylvestris_med,PM3802
1991,1.09,39,A,sylvestris_med,PM39A
1991,0.98,39,B,sylvestris_med,PM39B
1991,0.82,40,01,sylvestris_med,PM4001
1991,0.35,40,02,sylvestris_med,PM4002
1991,1.36,41,01,sylvestris_med,PM4101
1991,1.45,41,02,sylvestris_med,PM4102
1991,4.26,42,A,sylvestris_med,PM42A
1991,2.92,42,B,sylvestris_med,PM42B
1991,3.02,43,01,sylvestris_med,PM4301
1991,2.19,43,02,sylvestris_med,PM4302
1992,1.8,1,01,sylvestris_med,PM0101
1992,1.77,1,02,sylvestris_med,PM0102
1992,1.02,2,A,sylvestris_med,PM02A
1992,1.21,2,B,sylvestris_med,PM02B
1992,1.28,2,C,sylvestris_med,PM02C
1992,1.6,3,A,sylvestris_med,PM03A
1992,1.29,3,B,sylvestris_med,PM03B
1992,2.41,4,01,sylvestris_med,PM0401
1992,1.57,4,02,sylvestris_med,PM0402
1992,0.88,5,A,sylvestris_med,PM05A
1992,0.79,5,B,sylvestris_med,PM05B
1992,1.19,6,01,sylvestris_med,PM0601
1992,1.23,6,02,sylvestris_med,PM0602
1992,3,7,A,sylvestris_med,PM07A
1992,2.04,7,B,sylvestris_med,PM07B
1992,1.22,8,01,sylvestris_med,PM0801
1992,1.35,8,02,sylvestris_med,PM0802
1992,0.56,9,C,sylvestris_med,PM09C
1992,0.67,9,E,sylvestris_med,PM09E
1992,0.16,10,A,sylvestris_med,PM10A
1992,0.09,10,C,sylvestris_med,PM10C
1992,0.64,11,A,sylvestris_med,PM11A
1992,0.62,11,C,sylvestris_med,PM11C
1992,0.4,12,A,sylvestris_med,PM12A
1992,0.81,12,C,sylvestris_med,PM12C
1992,0.77,13,A,sylvestris_med,PM13A
1992,1.22,13,B,sylvestris_med,PM13B
1992,0.8,14,01,sylvestris_med,PM1401
1992,1.03,14,02,sylvestris_med,PM1402
1992,1.15,15,A,sylvestris_med,PM15A
1992,0.87,15,B,sylvestris_med,PM15B
1992,1.27,15,C,sylvestris_med,PM15C
1992,0.7,16,01,sylvestris_med,PM1601
1992,0.23,16,02,sylvestris_med,PM1602
1992,1.6,17,A,sylvestris_med,PM17A
1992,1.15,17,B,sylvestris_med,PM17B
1992,2.63,18,01,sylvestris_med,PM1801
1992,0.72,18,02,sylvestris_med,PM1802
1992,1.45,19,A,sylvestris_med,PM19A
1992,1.01,19,B,sylvestris_med,PM19B
1992,1.11,20,A,sylvestris_med,PM20A
1992,0.85,20,B,sylvestris_med,PM20B
1992,1.03,21,01,sylvestris_med,PM2101
1992,0.86,21,02,sylvestris_med,PM2102
1992,2.25,22,01,sylvestris_med,PM2201
1992,2.43,22,02,sylvestris_med,PM2202
1992,1.96,23,B,sylvestris_med,PM23B
1992,1.28,23,C,sylvestris_med,PM23C
1992,1.84,24,01,sylvestris_med,PM2401
1992,1.51,24,02b,sylvestris_med,PM2402b
1992,0.32,25,A,sylvestris_med,PM25A
1992,0.35,25,B,sylvestris_med,PM25B
1992,2.02,26,A,sylvestris_med,PM26A
1992,2.01,26,B,sylvestris_med,PM26B
1992,2.12,27,A,sylvestris_med,PM27A
1992,1.58,27,B,sylvestris_med,PM27B
1992,1.52,28,A,sylvestris_med,PM28A
1992,1.14,28,B,sylvestris_med,PM28B
1992,2.35,29,A,sylvestris_med,PM29A
1992,1.58,29,B,sylvestris_med,PM29B
1992,2.41,30,01,sylvestris_med,PM3001
1992,1.17,30,02,sylvestris_med,PM3002
1992,2.13,31,A,sylvestris_med,PM31A
1992,1.44,31,B,sylvestris_med,PM31B
1992,1.95,32,A,sylvestris_med,PM32A
1992,2.33,32,B,sylvestris_med,PM32B
1992,0.39,33,A,sylvestris_med,PM33A
1992,0.27,33,C,sylvestris_med,PM33C
1992,2.65,34,01,sylvestris_med,PM3401
1992,2.1,34,02,sylvestris_med,PM3402
1992,1.55,35,01,sylvestris_med,PM3501
1992,1.73,35,02,sylvestris_med,PM3502
1992,1.36,36,A,sylvestris_med,PM36A
1992,1.8,36,B,sylvestris_med,PM36B
1992,1.67,37,A,sylvestris_med,PM37A
1992,1.41,37,B,sylvestris_med,PM37B
1992,2.03,38,01,sylvestris_med,PM3801
1992,2.43,38,02,sylvestris_med,PM3802
1992,0.72,39,A,sylvestris_med,PM39A
1992,0.7,39,B,sylvestris_med,PM39B
1992,0.95,40,01,sylvestris_med,PM4001
1992,0.43,40,02,sylvestris_med,PM4002
1992,0.9,41,01,sylvestris_med,PM4101
1992,1.06,41,02,sylvestris_med,PM4102
1992,3.01,42,A,sylvestris_med,PM42A
1992,2.2,42,B,sylvestris_med,PM42B
1992,1.26,43,01,sylvestris_med,PM4301
1992,1.48,43,02,sylvestris_med,PM4302
1993,1.27,1,01,sylvestris_med,PM0101
1993,0.99,1,02,sylvestris_med,PM0102
1993,1.2,2,A,sylvestris_med,PM02A
1993,1.21,2,B,sylvestris_med,PM02B
1993,1.25,2,C,sylvestris_med,PM02C
1993,1.17,3,A,sylvestris_med,PM03A
1993,1.03,3,B,sylvestris_med,PM03B
1993,3.05,4,01,sylvestris_med,PM0401
1993,1.24,4,02,sylvestris_med,PM0402
1993,1,5,A,sylvestris_med,PM05A
1993,0.96,5,B,sylvestris_med,PM05B
1993,1.31,6,01,sylvestris_med,PM0601
1993,1.19,6,02,sylvestris_med,PM0602
1993,2.07,7,A,sylvestris_med,PM07A
1993,2.06,7,B,sylvestris_med,PM07B
1993,1.46,8,01,sylvestris_med,PM0801
1993,1.19,8,02,sylvestris_med,PM0802
1993,0.61,9,C,sylvestris_med,PM09C
1993,0.63,9,E,sylvestris_med,PM09E
1993,0.2,10,A,sylvestris_med,PM10A
1993,0.11,10,C,sylvestris_med,PM10C
1993,0.58,11,A,sylvestris_med,PM11A
1993,0.63,11,C,sylvestris_med,PM11C
1993,0.35,12,A,sylvestris_med,PM12A
1993,0.54,12,C,sylvestris_med,PM12C
1993,0.76,13,A,sylvestris_med,PM13A
1993,1.16,13,B,sylvestris_med,PM13B
1993,1.09,14,01,sylvestris_med,PM1401
1993,0.97,14,02,sylvestris_med,PM1402
1993,1.16,15,A,sylvestris_med,PM15A
1993,1.1,15,B,sylvestris_med,PM15B
1993,1.15,15,C,sylvestris_med,PM15C
1993,0.6,16,01,sylvestris_med,PM1601
1993,0.31,16,02,sylvestris_med,PM1602
1993,1.39,17,A,sylvestris_med,PM17A
1993,0.84,17,B,sylvestris_med,PM17B
1993,1.97,18,01,sylvestris_med,PM1801
1993,1.11,18,02,sylvestris_med,PM1802
1993,1.64,19,A,sylvestris_med,PM19A
1993,1.1,19,B,sylvestris_med,PM19B
1993,1.83,20,A,sylvestris_med,PM20A
1993,1.16,20,B,sylvestris_med,PM20B
1993,0.88,21,01,sylvestris_med,PM2101
1993,1.13,21,02,sylvestris_med,PM2102
1993,2.07,22,01,sylvestris_med,PM2201
1993,2.59,22,02,sylvestris_med,PM2202
1993,1.43,23,B,sylvestris_med,PM23B
1993,1.01,23,C,sylvestris_med,PM23C
1993,1.69,24,01,sylvestris_med,PM2401
1993,1.28,24,02b,sylvestris_med,PM2402b
1993,0.35,25,A,sylvestris_med,PM25A
1993,0.32,25,B,sylvestris_med,PM25B
1993,1.82,26,A,sylvestris_med,PM26A
1993,1.37,26,B,sylvestris_med,PM26B
1993,1.7,27,A,sylvestris_med,PM27A
1993,1.38,27,B,sylvestris_med,PM27B
1993,1.4,28,A,sylvestris_med,PM28A
1993,1.33,28,B,sylvestris_med,PM28B
1993,1.64,29,A,sylvestris_med,PM29A
1993,1.01,29,B,sylvestris_med,PM29B
1993,1.95,30,01,sylvestris_med,PM3001
1993,0.89,30,02,sylvestris_med,PM3002
1993,2.09,31,A,sylvestris_med,PM31A
1993,1.8,31,B,sylvestris_med,PM31B
1993,1.01,32,A,sylvestris_med,PM32A
1993,1.69,32,B,sylvestris_med,PM32B
1993,0.61,33,A,sylvestris_med,PM33A
1993,0.58,33,C,sylvestris_med,PM33C
1993,1.66,34,01,sylvestris_med,PM3401
1993,2.35,34,02,sylvestris_med,PM3402
1993,1.31,35,01,sylvestris_med,PM3501
1993,1.52,35,02,sylvestris_med,PM3502
1993,1.07,36,A,sylvestris_med,PM36A
1993,1.9,36,B,sylvestris_med,PM36B
1993,1.36,37,A,sylvestris_med,PM37A
1993,1.72,37,B,sylvestris_med,PM37B
1993,1.18,38,01,sylvestris_med,PM3801
1993,1.59,38,02,sylvestris_med,PM3802
1993,0.71,39,A,sylvestris_med,PM39A
1993,0.86,39,B,sylvestris_med,PM39B
1993,0.68,40,01,sylvestris_med,PM4001
1993,0.41,40,02,sylvestris_med,PM4002
1993,1.31,41,01,sylvestris_med,PM4101
1993,0.97,41,02,sylvestris_med,PM4102
1993,1.95,42,A,sylvestris_med,PM42A
1993,1.59,42,B,sylvestris_med,PM42B
1993,2.23,43,01,sylvestris_med,PM4301
1993,1.29,43,02,sylvestris_med,PM4302
1994,1.37,1,01,sylvestris_med,PM0101
1994,1.3,1,02,sylvestris_med,PM0102
1994,0.59,2,A,sylvestris_med,PM02A
1994,0.9,2,B,sylvestris_med,PM02B
1994,0.69,2,C,sylvestris_med,PM02C
1994,1.53,3,A,sylvestris_med,PM03A
1994,0.95,3,B,sylvestris_med,PM03B
1994,2.91,4,01,sylvestris_med,PM0401
1994,1.03,4,02,sylvestris_med,PM0402
1994,0.47,5,A,sylvestris_med,PM05A
1994,0.51,5,B,sylvestris_med,PM05B
1994,1.03,6,01,sylvestris_med,PM0601
1994,1.24,6,02,sylvestris_med,PM0602
1994,1.29,7,A,sylvestris_med,PM07A
1994,0.93,7,B,sylvestris_med,PM07B
1994,1.28,8,01,sylvestris_med,PM0801
1994,1.21,8,02,sylvestris_med,PM0802
1994,0.42,9,C,sylvestris_med,PM09C
1994,0.76,9,E,sylvestris_med,PM09E
1994,0.2,10,A,sylvestris_med,PM10A
1994,0.26,10,C,sylvestris_med,PM10C
1994,0.63,11,A,sylvestris_med,PM11A
1994,0.61,11,C,sylvestris_med,PM11C
1994,0.48,12,A,sylvestris_med,PM12A
1994,0.4,12,C,sylvestris_med,PM12C
1994,0.23,13,A,sylvestris_med,PM13A
1994,0.67,13,B,sylvestris_med,PM13B
1994,1,14,01,sylvestris_med,PM1401
1994,0.76,14,02,sylvestris_med,PM1402
1994,0.79,15,A,sylvestris_med,PM15A
1994,1.21,15,B,sylvestris_med,PM15B
1994,0.84,15,C,sylvestris_med,PM15C
1994,0.48,16,01,sylvestris_med,PM1601
1994,0.38,16,02,sylvestris_med,PM1602
1994,1.07,17,A,sylvestris_med,PM17A
1994,0.7,17,B,sylvestris_med,PM17B
1994,1.64,18,01,sylvestris_med,PM1801
1994,1.27,18,02,sylvestris_med,PM1802
1994,0.79,19,A,sylvestris_med,PM19A
1994,0.75,19,B,sylvestris_med,PM19B
1994,0.72,20,A,sylvestris_med,PM20A
1994,0.55,20,B,sylvestris_med,PM20B
1994,0.78,21,01,sylvestris_med,PM2101
1994,0.78,21,02,sylvestris_med,PM2102
1994,1.62,22,01,sylvestris_med,PM2201
1994,1.43,22,02,sylvestris_med,PM2202
1994,0.79,23,B,sylvestris_med,PM23B
1994,0.57,23,C,sylvestris_med,PM23C
1994,0.96,24,01,sylvestris_med,PM2401
1994,1.29,24,02b,sylvestris_med,PM2402b
1994,0.21,25,A,sylvestris_med,PM25A
1994,0.2,25,B,sylvestris_med,PM25B
1994,1.52,26,A,sylvestris_med,PM26A
1994,1.06,26,B,sylvestris_med,PM26B
1994,0.95,27,A,sylvestris_med,PM27A
1994,0.8,27,B,sylvestris_med,PM27B
1994,0.73,28,A,sylvestris_med,PM28A
1994,0.67,28,B,sylvestris_med,PM28B
1994,0.93,29,A,sylvestris_med,PM29A
1994,0.65,29,B,sylvestris_med,PM29B
1994,1.63,30,01,sylvestris_med,PM3001
1994,0.77,30,02,sylvestris_med,PM3002
1994,1.07,31,A,sylvestris_med,PM31A
1994,0.85,31,B,sylvestris_med,PM31B
1994,1.19,32,A,sylvestris_med,PM32A
1994,1.41,32,B,sylvestris_med,PM32B
1994,0.63,33,A,sylvestris_med,PM33A
1994,0.55,33,C,sylvestris_med,PM33C
1994,1.49,34,01,sylvestris_med,PM3401
1994,1.89,34,02,sylvestris_med,PM3402
1994,0.7,35,01,sylvestris_med,PM3501
1994,1.04,35,02,sylvestris_med,PM3502
1994,0.68,36,A,sylvestris_med,PM36A
1994,1.13,36,B,sylvestris_med,PM36B
1994,0.78,37,A,sylvestris_med,PM37A
1994,0.81,37,B,sylvestris_med,PM37B
1994,1.27,38,01,sylvestris_med,PM3801
1994,1.6,38,02,sylvestris_med,PM3802
1994,0.83,39,A,sylvestris_med,PM39A
1994,0.72,39,B,sylvestris_med,PM39B
1994,0.41,40,01,sylvestris_med,PM4001
1994,0.25,40,02,sylvestris_med,PM4002
1994,1.4,41,01,sylvestris_med,PM4101
1994,1.02,41,02,sylvestris_med,PM4102
1994,1.7,42,A,sylvestris_med,PM42A
1994,2.03,42,B,sylvestris_med,PM42B
1994,1.38,43,01,sylvestris_med,PM4301
1994,1.22,43,02,sylvestris_med,PM4302
1995,0.58,1,01,sylvestris_med,PM0101
1995,0.74,1,02,sylvestris_med,PM0102
1995,0.03,2,A,sylvestris_med,PM02A
1995,0.03,2,B,sylvestris_med,PM02B
1995,0.03,2,C,sylvestris_med,PM02C
1995,0.92,3,A,sylvestris_med,PM03A
1995,0.49,3,B,sylvestris_med,PM03B
1995,1.86,4,01,sylvestris_med,PM0401
1995,0.61,4,02,sylvestris_med,PM0402
1995,0.12,5,A,sylvestris_med,PM05A
1995,0.1,5,B,sylvestris_med,PM05B
1995,0.65,6,01,sylvestris_med,PM0601
1995,0.84,6,02,sylvestris_med,PM0602
1995,0.39,7,A,sylvestris_med,PM07A
1995,0.64,7,B,sylvestris_med,PM07B
1995,0.79,8,01,sylvestris_med,PM0801
1995,0.97,8,02,sylvestris_med,PM0802
1995,0.03,9,C,sylvestris_med,PM09C
1995,0.03,9,E,sylvestris_med,PM09E
1995,0.07,10,A,sylvestris_med,PM10A
1995,0.09,10,C,sylvestris_med,PM10C
1995,0.46,11,A,sylvestris_med,PM11A
1995,0.18,11,C,sylvestris_med,PM11C
1995,0.22,12,A,sylvestris_med,PM12A
1995,0.04,12,C,sylvestris_med,PM12C
1995,0.09,13,A,sylvestris_med,PM13A
1995,0.15,13,B,sylvestris_med,PM13B
1995,0.58,14,01,sylvestris_med,PM1401
1995,0.51,14,02,sylvestris_med,PM1402
1995,0.56,15,A,sylvestris_med,PM15A
1995,0.6,15,B,sylvestris_med,PM15B
1995,0.68,15,C,sylvestris_med,PM15C
1995,0.03,16,01,sylvestris_med,PM1601
1995,0.03,16,02,sylvestris_med,PM1602
1995,0.63,17,A,sylvestris_med,PM17A
1995,0.3,17,B,sylvestris_med,PM17B
1995,1.2,18,01,sylvestris_med,PM1801
1995,0.86,18,02,sylvestris_med,PM1802
1995,0.08,19,A,sylvestris_med,PM19A
1995,0.83,19,B,sylvestris_med,PM19B
1995,0.12,20,A,sylvestris_med,PM20A
1995,0.13,20,B,sylvestris_med,PM20B
1995,0.42,21,01,sylvestris_med,PM2101
1995,0.44,21,02,sylvestris_med,PM2102
1995,1.27,22,01,sylvestris_med,PM2201
1995,1.43,22,02,sylvestris_med,PM2202
1995,0.03,23,B,sylvestris_med,PM23B
1995,0.03,23,C,sylvestris_med,PM23C
1995,0.74,24,01,sylvestris_med,PM2401
1995,0.65,24,02b,sylvestris_med,PM2402b
1995,0.23,25,A,sylvestris_med,PM25A
1995,0.2,25,B,sylvestris_med,PM25B
1995,0.42,26,A,sylvestris_med,PM26A
1995,0.07,26,B,sylvestris_med,PM26B
1995,0.53,27,A,sylvestris_med,PM27A
1995,0.29,27,B,sylvestris_med,PM27B
1995,0.15,28,A,sylvestris_med,PM28A
1995,0.03,28,B,sylvestris_med,PM28B
1995,0.95,29,A,sylvestris_med,PM29A
1995,0.48,29,B,sylvestris_med,PM29B
1995,1.28,30,01,sylvestris_med,PM3001
1995,0.08,30,02,sylvestris_med,PM3002
1995,0.15,31,A,sylvestris_med,PM31A
1995,0.15,31,B,sylvestris_med,PM31B
1995,1.11,32,A,sylvestris_med,PM32A
1995,0.84,32,B,sylvestris_med,PM32B
1995,0.03,33,A,sylvestris_med,PM33A
1995,0.44,33,C,sylvestris_med,PM33C
1995,0.1,34,01,sylvestris_med,PM3401
1995,0.15,34,02,sylvestris_med,PM3402
1995,0.16,35,01,sylvestris_med,PM3501
1995,0.18,35,02,sylvestris_med,PM3502
1995,0.07,36,A,sylvestris_med,PM36A
1995,0.21,36,B,sylvestris_med,PM36B
1995,0.17,37,A,sylvestris_med,PM37A
1995,0.17,37,B,sylvestris_med,PM37B
1995,0.58,38,01,sylvestris_med,PM3801
1995,1.14,38,02,sylvestris_med,PM3802
1995,0.25,39,A,sylvestris_med,PM39A
1995,0.38,39,B,sylvestris_med,PM39B
1995,0.03,40,01,sylvestris_med,PM4001
1995,0.03,40,02,sylvestris_med,PM4002
1995,1.05,41,01,sylvestris_med,PM4101
1995,0.58,41,02,sylvestris_med,PM4102
1995,0.64,42,A,sylvestris_med,PM42A
1995,0.89,42,B,sylvestris_med,PM42B
1995,1.11,43,01,sylvestris_med,PM4301
1995,0.64,43,02,sylvestris_med,PM4302
1996,0.97,1,01,sylvestris_med,PM0101
1996,1.15,1,02,sylvestris_med,PM0102
1996,0.23,2,A,sylvestris_med,PM02A
1996,0.34,2,B,sylvestris_med,PM02B
1996,0.26,2,C,sylvestris_med,PM02C
1996,1.05,3,A,sylvestris_med,PM03A
1996,0.65,3,B,sylvestris_med,PM03B
1996,2.95,4,01,sylvestris_med,PM0401
1996,1.07,4,02,sylvestris_med,PM0402
1996,1.13,5,A,sylvestris_med,PM05A
1996,0.36,5,B,sylvestris_med,PM05B
1996,0.34,6,01,sylvestris_med,PM0601
1996,0.34,6,02,sylvestris_med,PM0602
1996,2.17,7,A,sylvestris_med,PM07A
1996,2,7,B,sylvestris_med,PM07B
1996,1.23,8,01,sylvestris_med,PM0801
1996,1.67,8,02,sylvestris_med,PM0802
1996,0.18,9,C,sylvestris_med,PM09C
1996,0.19,9,E,sylvestris_med,PM09E
1996,0.09,10,A,sylvestris_med,PM10A
1996,0.1,10,C,sylvestris_med,PM10C
1996,0.5,11,A,sylvestris_med,PM11A
1996,0.28,11,C,sylvestris_med,PM11C
1996,0.3,12,A,sylvestris_med,PM12A
1996,0.18,12,C,sylvestris_med,PM12C
1996,0.36,13,A,sylvestris_med,PM13A
1996,1.1,13,B,sylvestris_med,PM13B
1996,0.7,14,01,sylvestris_med,PM1401
1996,0.71,14,02,sylvestris_med,PM1402
1996,1.03,15,A,sylvestris_med,PM15A
1996,0.89,15,B,sylvestris_med,PM15B
1996,1.28,15,C,sylvestris_med,PM15C
1996,0.26,16,01,sylvestris_med,PM1601
1996,0.18,16,02,sylvestris_med,PM1602
