"","year","pie","RW","pie"
"1",1961,1,2.155,1
"2",1962,1,4.015,1
"3",1963,1,5.19,1
"4",1964,1,8.745,1
"5",1965,1,7.53,1
"6",1966,1,9.28,1
"7",1967,1,6.57,1
"8",1968,1,4.52,1
"9",1969,1,6.435,1
"10",1970,1,5.965,1
"11",1971,1,5.435,1
"12",1972,1,4.345,1
"13",1973,1,5.19,1
"14",1974,1,3.59,1
"15",1975,1,3.265,1
"16",1976,1,2.15,1
"17",1977,1,3.565,1
"18",1978,1,5.79,1
"19",1979,1,5.18,1
"20",1980,1,3.07,1
"21",1981,1,1.6,1
"22",1982,1,2.085,1
"23",1983,1,1.19,1
"24",1984,1,1.695,1
"25",1985,1,2.445,1
"26",1986,1,2.54,1
"27",1987,1,1.32,1
"28",1988,1,1.205,1
"29",1989,1,1.08,1
"30",1990,1,1.4,1
"31",1991,1,0.91,1
"32",1992,1,0.72,1
"33",1993,1,0.415,1
"34",1994,1,0.28,1
"35",1995,1,0.24,1
"36",1996,1,0.74,1
"37",1997,1,1.515,1
"38",1998,1,2.19,1
"39",1999,1,0.52,1
"40",2000,1,1.09,1
"41",2001,1,1.595,1
"42",2002,1,1.215,1
"43",2003,1,0.985,1
"44",2004,1,1.255,1
"45",2005,1,0.105,1
"46",2006,1,0.465,1
"47",2007,1,0.49,1
"48",2008,1,0.95,1
"49",2009,1,0.605,1
"50",2010,1,1.055,1
"51",2011,1,1.74,1
"52",2012,1,0.515,1
"53",2013,1,1.43,1
"54",2014,1,1.025,1
"55",2015,1,1.225,1
"56",2016,1,0.545,1
"57",2017,1,0.435,1
"58",1959,2,0.965,2
"59",1960,2,0.825,2
"60",1961,2,1.625,2
"61",1962,2,2.3,2
"62",1963,2,4.68,2
"63",1964,2,5.745,2
"64",1965,2,3.46,2
"65",1966,2,7.105,2
"66",1967,2,4.845,2
"67",1968,2,3.69,2
"68",1969,2,6.185,2
"69",1970,2,5.76,2
"70",1971,2,4.76,2
"71",1972,2,3.245,2
"72",1973,2,2.9,2
"73",1974,2,3.18,2
"74",1975,2,3.245,2
"75",1976,2,2.46,2
"76",1977,2,4.16,2
"77",1978,2,6.51,2
"78",1979,2,6.28,2
"79",1980,2,2.375,2
"80",1981,2,0.985,2
"81",1982,2,2.855,2
"82",1983,2,1.03,2
"83",1984,2,2.06,2
"84",1985,2,4.565,2
"85",1986,2,4.445,2
"86",1987,2,1.175,2
"87",1988,2,0.68,2
"88",1989,2,1.235,2
"89",1990,2,1.4,2
"90",1991,2,1.045,2
"91",1992,2,0.81,2
"92",1993,2,0.91,2
"93",1994,2,0.35,2
"94",1995,2,0.19,2
"95",1996,2,1.9,2
"96",1997,2,1.825,2
"97",1998,2,2.1,2
"98",1999,2,0.32,2
"99",2000,2,1.135,2
"100",2001,2,2.46,2
"101",2002,2,1.92,2
"102",2003,2,1.825,2
"103",2004,2,1.735,2
"104",2005,2,0.13,2
"105",2006,2,0.785,2
"106",2007,2,0.32,2
"107",2008,2,0.535,2
"108",2009,2,0.81,2
"109",2010,2,1.275,2
"110",2011,2,1.705,2
"111",2012,2,0.395,2
"112",2013,2,2.1,2
"113",2014,2,1.155,2
"114",2015,2,0.675,2
"115",2016,2,0.545,2
"116",2017,2,0.555,2
"117",1961,3,3.04,3
"118",1962,3,6.27,3
"119",1963,3,4.865,3
"120",1964,3,2.745,3
"121",1965,3,2.635,3
"122",1966,3,8.09,3
"123",1967,3,6.805,3
"124",1968,3,4.49,3
"125",1969,3,6.945,3
"126",1970,3,6.12,3
"127",1971,3,5.96,3
"128",1972,3,5.56,3
"129",1973,3,5.19,3
"130",1974,3,5.805,3
"131",1975,3,4.12,3
"132",1976,3,2.99,3
"133",1977,3,4.53,3
"134",1978,3,5.75,3
"135",1979,3,4.18,3
"136",1980,3,2.4,3
"137",1981,3,1.115,3
"138",1982,3,2.3,3
"139",1983,3,0.795,3
"140",1984,3,1.03,3
"141",1985,3,3.1,3
"142",1986,3,3.535,3
"143",1987,3,1.235,3
"144",1988,3,0.565,3
"145",1989,3,1.24,3
"146",1990,3,1.115,3
"147",1991,3,0.91,3
"148",1992,3,0.95,3
"149",1993,3,0.575,3
"150",1994,3,0.39,3
"151",1995,3,0.2,3
"152",1996,3,0.975,3
"153",1997,3,1.34,3
"154",1998,3,1.77,3
"155",1999,3,0.43,3
"156",2000,3,1.5,3
"157",2001,3,3.14,3
"158",2002,3,1.19,3
"159",2003,3,1.545,3
"160",2004,3,1.46,3
"161",2005,3,0.2,3
"162",2006,3,0.665,3
"163",2007,3,0.365,3
"164",2008,3,0.565,3
"165",2009,3,0.515,3
"166",2010,3,0.755,3
"167",2011,3,1.36,3
"168",2012,3,0.325,3
"169",2013,3,1.335,3
"170",2014,3,0.48,3
"171",2015,3,0.345,3
"172",2016,3,0.19,3
"173",2017,3,0.44,3
"174",1963,4,3.135,4
"175",1964,4,2.265,4
"176",1965,4,2.575,4
"177",1966,4,5.495,4
"178",1967,4,3.65,4
"179",1968,4,2.995,4
"180",1969,4,5.525,4
"181",1970,4,5.495,4
"182",1971,4,5.065,4
"183",1972,4,4.07,4
"184",1973,4,3.44,4
"185",1974,4,3.335,4
"186",1975,4,3.25,4
"187",1976,4,2.835,4
"188",1977,4,2.985,4
"189",1978,4,3.705,4
"190",1979,4,2.51,4
"191",1980,4,1.45,4
"192",1981,4,0.625,4
"193",1982,4,1.595,4
"194",1983,4,0.565,4
"195",1984,4,1.07,4
"196",1985,4,1.34,4
"197",1986,4,1.17,4
"198",1987,4,0.36,4
"199",1988,4,0.175,4
"200",1989,4,0.58,4
"201",1990,4,0.575,4
"202",1991,4,0.305,4
"203",1992,4,0.285,4
"204",1993,4,0.135,4
"205",1994,4,0.065,4
"206",1995,4,0.03,4
"207",1996,4,0.155,4
"208",1997,4,0.435,4
"209",1998,4,0.49,4
"210",1999,4,0.03,4
"211",2000,4,0.805,4
"212",2001,4,0.945,4
"213",2002,4,0.75,4
"214",2003,4,0.895,4
"215",2004,4,0.665,4
"216",2005,4,0.095,4
"217",2006,4,0.335,4
"218",2007,4,0.085,4
"219",2008,4,0.35,4
"220",2009,4,0.28,4
"221",2010,4,0.2,4
"222",2011,4,0.215,4
"223",2012,4,0.03,4
"224",2013,4,0.42,4
"225",1961,5,3.18,5
"226",1962,5,5.6,5
"227",1963,5,3.995,5
"228",1964,5,7.61,5
"229",1965,5,6.045,5
"230",1966,5,8.715,5
"231",1967,5,7.375,5
"232",1968,5,5.785,5
"233",1969,5,8.415,5
"234",1970,5,9.405,5
"235",1971,5,9.345,5
"236",1972,5,7.61,5
"237",1973,5,7.93,5
"238",1974,5,6.67,5
"239",1975,5,5.655,5
"240",1976,5,4.105,5
"241",1977,5,4.105,5
"242",1978,5,4.62,5
"243",1979,5,4.145,5
"244",1980,5,2.605,5
"245",1981,5,1.065,5
"246",1982,5,2.085,5
"247",1983,5,0.925,5
"248",1984,5,1.505,5
"249",1985,5,2.04,5
"250",1986,5,2.155,5
"251",1987,5,0.995,5
"252",1988,5,0.685,5
"253",1989,5,0.99,5
"254",1990,5,1.05,5
"255",1991,5,0.68,5
"256",1992,5,0.605,5
"257",1993,5,0.53,5
"258",1994,5,0.24,5
"259",1995,5,0.14,5
"260",1996,5,0.525,5
"261",1997,5,0.76,5
"262",1998,5,1.09,5
"263",1999,5,0.255,5
"264",2000,5,0.765,5
"265",2001,5,1.39,5
"266",2002,5,0.93,5
"267",2003,5,1.195,5
"268",2004,5,1.235,5
"269",2005,5,0.135,5
"270",2006,5,0.455,5
"271",2007,5,0.105,5
"272",2008,5,0.565,5
"273",2009,5,0.525,5
"274",2010,5,1.025,5
"275",2011,5,1.28,5
"276",2012,5,0.24,5
"277",2013,5,0.83,5
"278",2014,5,0.52,5
"279",2015,5,0.535,5
"280",2016,5,0.32,5
"281",2017,5,0.57,5
"282",1961,6,3.31,6
"283",1962,6,8.445,6
"284",1963,6,7.835,6
"285",1964,6,6.76,6
"286",1965,6,7.385,6
"287",1966,6,8.265,6
"288",1967,6,5.685,6
"289",1968,6,5.43,6
"290",1969,6,7.575,6
"291",1970,6,7.64,6
"292",1971,6,6.39,6
"293",1972,6,4.76,6
"294",1973,6,4.435,6
"295",1974,6,3.67,6
"296",1975,6,4.075,6
"297",1976,6,2.125,6
"298",1977,6,2.38,6
"299",1978,6,3.05,6
"300",1979,6,2.155,6
"301",1980,6,1.66,6
"302",1981,6,0.875,6
"303",1982,6,1.765,6
"304",1983,6,0.625,6
"305",1984,6,1.55,6
"306",1985,6,1.615,6
"307",1986,6,1.995,6
"308",1987,6,0.88,6
"309",1988,6,0.665,6
"310",1989,6,1.255,6
"311",1990,6,0.965,6
"312",1991,6,0.765,6
"313",1992,6,0.86,6
"314",1993,6,0.55,6
"315",1994,6,0.33,6
"316",1995,6,0.115,6
"317",1996,6,0.585,6
"318",1997,6,1.025,6
"319",1998,6,1.095,6
"320",1999,6,0.27,6
"321",2000,6,1.03,6
"322",2001,6,1.84,6
"323",2002,6,1.425,6
"324",2003,6,1.855,6
"325",2004,6,1.86,6
"326",2005,6,0.16,6
"327",2006,6,0.5,6
"328",2007,6,0.305,6
"329",2008,6,0.45,6
"330",2009,6,0.285,6
"331",2010,6,0.285,6
"332",2011,6,0.855,6
"333",2012,6,0.1,6
"334",2013,6,0.715,6
"335",2014,6,0.19,6
"336",2015,6,0.22,6
"337",2016,6,0.1,6
"338",2017,6,0.185,6
"339",1961,7,2.16,7
"340",1962,7,5.24,7
"341",1963,7,8.455,7
"342",1964,7,6.125,7
"343",1965,7,3.95,7
"344",1966,7,7.19,7
"345",1967,7,5.455,7
"346",1968,7,4.13,7
"347",1969,7,5.66,7
"348",1970,7,6.89,7
"349",1971,7,6.535,7
"350",1972,7,6.135,7
"351",1973,7,5.93,7
"352",1974,7,5.61,7
"353",1975,7,4.88,7
"354",1976,7,3.03,7
"355",1977,7,4.305,7
"356",1978,7,6.845,7
"357",1979,7,6.675,7
"358",1980,7,2.935,7
"359",1981,7,1.16,7
"360",1982,7,1.92,7
"361",1983,7,1.285,7
"362",1984,7,1.965,7
"363",1985,7,2.255,7
"364",1986,7,2.57,7
"365",1987,7,1.56,7
"366",1988,7,1.105,7
"367",1989,7,1.405,7
"368",1990,7,2.245,7
"369",1991,7,1.19,7
"370",1992,7,1.275,7
"371",1993,7,0.73,7
"372",1994,7,0.57,7
"373",1995,7,0.52,7
"374",1996,7,2.33,7
"375",1997,7,2.345,7
"376",1998,7,2.405,7
"377",1999,7,0.46,7
"378",2000,7,1.4,7
"379",2001,7,2.58,7
"380",2002,7,2.345,7
"381",2003,7,2.695,7
"382",2004,7,3.035,7
"383",2005,7,0.38,7
"384",2006,7,0.895,7
"385",2007,7,0.52,7
"386",2008,7,1.105,7
"387",2009,7,1.55,7
"388",2010,7,3.04,7
"389",2011,7,3.01,7
"390",2012,7,0.525,7
"391",2013,7,2.42,7
"392",2014,7,1.22,7
"393",2015,7,1.405,7
"394",2016,7,0.525,7
"395",2017,7,0.95,7
"396",1962,8,2.095,8
"397",1963,8,3.67,8
"398",1964,8,5.41,8
"399",1965,8,4.395,8
"400",1966,8,7.22,8
"401",1967,8,5.265,8
"402",1968,8,4.415,8
"403",1969,8,5.395,8
"404",1970,8,5.6,8
"405",1971,8,6.12,8
"406",1972,8,5.69,8
"407",1973,8,3.77,8
"408",1974,8,3.375,8
"409",1975,8,3.03,8
"410",1976,8,1.99,8
"411",1977,8,2.68,8
"412",1978,8,3.905,8
"413",1979,8,2.9,8
"414",1980,8,1.695,8
"415",1981,8,0.97,8
"416",1982,8,1.415,8
"417",1983,8,0.835,8
"418",1984,8,1.135,8
"419",1985,8,1.445,8
"420",1986,8,1.265,8
"421",1987,8,0.38,8
"422",1988,8,0.11,8
"423",1989,8,0.295,8
"424",1990,8,0.74,8
"425",1991,8,0.675,8
"426",1992,8,0.465,8
"427",1993,8,0.415,8
"428",1994,8,0.305,8
"429",1995,8,0.125,8
"430",1996,8,0.39,8
"431",1997,8,0.505,8
"432",1998,8,0.81,8
"433",1999,8,0.11,8
"434",2000,8,0.62,8
"435",2001,8,0.66,8
"436",2002,8,0.42,8
"437",2003,8,0.865,8
"438",2004,8,1,8
"439",2005,8,0.07,8
"440",2006,8,0.315,8
"441",2007,8,0.115,8
"442",2008,8,0.18,8
"443",2009,8,0.165,8
"444",2010,8,0.335,8
"445",2011,8,0.43,8
"446",2012,8,0.03,8
"447",2013,8,0.32,8
"448",2014,8,0.065,8
"449",2015,8,0.14,8
"450",2016,8,0.06,8
"451",2017,8,0.11,8
"452",1961,9,1.49,9
"453",1962,9,3.305,9
"454",1963,9,7.27,9
"455",1964,9,6.245,9
"456",1965,9,3.68,9
"457",1966,9,7.12,9
"458",1967,9,5.17,9
"459",1968,9,4.625,9
"460",1969,9,6.94,9
"461",1970,9,7.65,9
"462",1971,9,7.47,9
"463",1972,9,6.255,9
"464",1973,9,6.215,9
"465",1974,9,4.47,9
"466",1975,9,4.69,9
"467",1976,9,4.065,9
"468",1977,9,5.02,9
"469",1978,9,5.895,9
"470",1979,9,5.195,9
"471",1980,9,2.715,9
"472",1981,9,1.12,9
"473",1982,9,2.44,9
"474",1983,9,1.165,9
"475",1984,9,1.98,9
"476",1985,9,2.61,9
"477",1986,9,2.545,9
"478",1987,9,1.555,9
"479",1988,9,0.775,9
"480",1989,9,1.295,9
"481",1990,9,1.745,9
"482",1991,9,0.965,9
"483",1992,9,0.92,9
"484",1993,9,0.9,9
"485",1994,9,0.515,9
"486",1995,9,0.31,9
"487",1996,9,0.57,9
"488",1997,9,1.445,9
"489",1998,9,1.955,9
"490",1999,9,0.365,9
"491",2000,9,1.29,9
"492",2001,9,1.875,9
"493",2002,9,1.67,9
"494",2003,9,1.935,9
"495",2004,9,2.335,9
"496",2005,9,0.195,9
"497",2006,9,0.685,9
"498",2007,9,0.425,9
"499",2008,9,0.805,9
"500",2009,9,0.95,9
"501",2010,9,1.89,9
"502",2011,9,2.355,9
"503",2012,9,0.425,9
"504",2013,9,1.78,9
"505",2014,9,0.65,9
"506",2015,9,0.76,9
"507",2016,9,0.44,9
"508",2017,9,0.595,9
"509",1961,10,1.09,10
"510",1962,10,3.79,10
"511",1963,10,6.23,10
"512",1964,10,7.165,10
"513",1965,10,6.955,10
"514",1966,10,7.93,10
"515",1967,10,6.285,10
"516",1968,10,5.935,10
"517",1969,10,5.73,10
"518",1970,10,6.2,10
"519",1971,10,7.51,10
"520",1972,10,6.59,10
"521",1973,10,7.32,10
"522",1974,10,7.39,10
"523",1975,10,6.09,10
"524",1976,10,4.71,10
"525",1977,10,6.64,10
"526",1978,10,7.31,10
"527",1979,10,6.24,10
"528",1980,10,3.5,10
"529",1981,10,1.495,10
"530",1982,10,3.77,10
"531",1983,10,1.005,10
"532",1984,10,2.93,10
"533",1985,10,3.265,10
"534",1986,10,3.17,10
"535",1987,10,1.04,10
"536",1988,10,0.74,10
"537",1989,10,1.33,10
"538",1990,10,1.315,10
"539",1991,10,0.78,10
"540",1992,10,0.665,10
"541",1993,10,0.535,10
"542",1994,10,0.305,10
"543",1995,10,0.175,10
"544",1996,10,0.645,10
"545",1997,10,1.195,10
"546",1998,10,1.465,10
"547",1999,10,0.235,10
"548",2000,10,0.89,10
"549",2001,10,1.89,10
"550",2002,10,1.665,10
"551",2003,10,2.27,10
"552",2004,10,1.82,10
"553",2005,10,0.2,10
"554",2006,10,0.42,10
"555",2007,10,0.255,10
"556",2008,10,0.41,10
"557",2009,10,0.56,10
"558",2010,10,1.06,10
"559",2011,10,2.495,10
"560",2012,10,0.44,10
"561",2013,10,2.18,10
"562",2014,10,0.69,10
"563",2015,10,0.545,10
"564",2016,10,0.325,10
"565",2017,10,0.38,10
"566",1964,11,2.555,11
"567",1965,11,2.02,11
"568",1966,11,5.69,11
"569",1967,11,4.995,11
"570",1968,11,4.4,11
"571",1969,11,6.425,11
"572",1970,11,7.22,11
"573",1971,11,6.18,11
"574",1972,11,5.4,11
"575",1973,11,5.26,11
"576",1974,11,4.62,11
"577",1975,11,4.275,11
"578",1976,11,3.61,11
"579",1977,11,4.24,11
"580",1978,11,4.735,11
"581",1979,11,5.58,11
"582",1980,11,4.005,11
"583",1981,11,1.975,11
"584",1982,11,3.155,11
"585",1983,11,1.37,11
"586",1984,11,2.7,11
"587",1985,11,3.575,11
"588",1986,11,4.245,11
"589",1987,11,1.98,11
"590",1988,11,1.13,11
"591",1989,11,1.635,11
"592",1990,11,1.65,11
"593",1991,11,0.905,11
"594",1992,11,0.815,11
"595",1993,11,0.805,11
"596",1994,11,0.36,11
"597",1995,11,0.19,11
"598",1996,11,1.075,11
"599",1997,11,1.45,11
"600",1998,11,1.39,11
"601",1999,11,0.405,11
"602",2000,11,1.32,11
"603",2001,11,2.49,11
"604",2002,11,2.175,11
"605",2003,11,3.285,11
"606",2004,11,2.795,11
"607",2005,11,0.455,11
"608",2006,11,1.26,11
"609",2007,11,0.82,11
"610",2008,11,1.19,11
"611",2009,11,1.315,11
"612",2010,11,2.86,11
"613",2011,11,3.115,11
"614",2012,11,0.6,11
"615",2013,11,2.405,11
"616",2014,11,0.925,11
"617",2015,11,0.64,11
"618",2016,11,0.525,11
"619",2017,11,0.74,11
"620",1959,12,2.27,12
"621",1960,12,2.675,12
"622",1961,12,5.105,12
"623",1962,12,6.245,12
"624",1963,12,5.27,12
"625",1964,12,7.32,12
"626",1965,12,5.865,12
"627",1966,12,8.8,12
"628",1967,12,9.12,12
"629",1968,12,7.555,12
"630",1969,12,8.4,12
"631",1970,12,10.14,12
"632",1971,12,9.25,12
"633",1972,12,7.985,12
"634",1973,12,9.525,12
"635",1974,12,6.38,12
"636",1975,12,5.01,12
"637",1976,12,3.435,12
"638",1977,12,5.25,12
"639",1978,12,5.965,12
"640",1979,12,5.445,12
"641",1980,12,3.77,12
"642",1981,12,1.44,12
"643",1982,12,2.465,12
"644",1983,12,0.805,12
