"","year","pie","RW","pie"
"1908",1968,37,4.65,37
"1909",1969,37,3.84,37
"1910",1970,37,5.315,37
"1911",1971,37,4.685,37
"1912",1972,37,4.985,37
"1913",1973,37,5.435,37
"1914",1974,37,5.245,37
"1915",1975,37,3.17,37
"1916",1976,37,3.01,37
"1917",1977,37,2.06,37
"1918",1978,37,3.115,37
"1919",1979,37,3.345,37
"1920",1980,37,2.37,37
"1921",1981,37,0.94,37
"1922",1982,37,0.57,37
"1923",1983,37,0.415,37
"1924",1984,37,1.25,37
"1925",1985,37,2.04,37
"1926",1986,37,1.22,37
"1927",1987,37,0.585,37
"1928",1988,37,0.935,37
"1929",1989,37,1.19,37
"1930",1990,37,1.795,37
"1931",1991,37,1.02,37
"1932",1992,37,0.67,37
"1933",1993,37,0.555,37
"1934",1994,37,0.17,37
"1935",1995,37,0.195,37
"1936",1996,37,0.665,37
"1937",1997,37,0.43,37
"1938",1998,37,0.82,37
"1939",1999,37,0.2,37
"1940",2000,37,0.945,37
"1941",2001,37,0.565,37
"1942",2002,37,0.47,37
"1943",2003,37,0.535,37
"1944",2004,37,0.53,37
"1945",2005,37,0.065,37
"1946",2006,37,0.275,37
"1947",2007,37,0.38,37
"1948",2008,37,0.12,37
"1949",2009,37,0.725,37
"1950",2010,37,1.39,37
"1951",2011,37,1.745,37
"1952",2012,37,0.18,37
"1953",2013,37,0.66,37
"1954",2014,37,0.235,37
"1955",2015,37,0.46,37
"1956",2016,37,0.13,37
"1957",2017,37,0.35,37
"1958",2018,37,0.315,37
"1959",2019,37,0.165,37
"1960",2020,37,0.415,37
"1961",2021,37,0.33,37
"1962",1971,38,4.84,38
"1963",1972,38,3.955,38
"1964",1973,38,4.845,38
"1965",1974,38,4.38,38
"1966",1975,38,3.18,38
"1967",1976,38,2.395,38
"1968",1977,38,1.75,38
"1969",1978,38,2.095,38
"1970",1979,38,1.815,38
"1971",1980,38,1.15,38
"1972",1981,38,0.6,38
"1973",1982,38,0.51,38
"1974",1983,38,0.495,38
"1975",1984,38,0.59,38
"1976",1985,38,0.78,38
"1977",1986,38,0.47,38
"1978",1987,38,0.36,38
"1979",1988,38,0.615,38
"1980",1989,38,0.955,38
"1981",1990,38,1.205,38
"1982",1991,38,1.005,38
"1983",1992,38,1.09,38
"1984",1993,38,1.015,38
"1985",1994,38,0.615,38
"1986",1995,38,0.445,38
"1987",1996,38,0.91,38
"1988",1997,38,1.18,38
"1989",1998,38,0.24,38
"1990",1999,38,0.18,38
"1991",2000,38,0.615,38
"1992",2001,38,0.555,38
"1993",2002,38,0.5,38
"1994",2003,38,0.425,38
"1995",2004,38,0.445,38
"1996",2005,38,0.08,38
"1997",2006,38,0.275,38
"1998",2007,38,0.38,38
"1999",2008,38,0.23,38
"2000",2009,38,0.7,38
"2001",2010,38,1.42,38
"2002",2011,38,0.935,38
"2003",2012,38,0.205,38
"2004",2013,38,0.505,38
"2005",2014,38,0.245,38
"2006",2015,38,0.555,38
"2007",2016,38,0.175,38
"2008",2017,38,0.335,38
"2009",2018,38,0.27,38
"2010",2019,38,0.235,38
"2011",2020,38,0.525,38
"2012",2021,38,0.45,38
"2013",1968,39,3.28,39
"2014",1969,39,4.805,39
"2015",1970,39,5.16,39
"2016",1971,39,3.86,39
"2017",1972,39,3.68,39
"2018",1973,39,3.33,39
"2019",1974,39,3.275,39
"2020",1975,39,2.785,39
"2021",1976,39,2.84,39
"2022",1977,39,2.165,39
"2023",1978,39,2.795,39
"2024",1979,39,2.425,39
"2025",1980,39,1.685,39
"2026",1981,39,0.685,39
"2027",1982,39,0.965,39
"2028",1983,39,0.88,39
"2029",1984,39,1.79,39
"2030",1985,39,1.675,39
"2031",1986,39,0.76,39
"2032",1987,39,0.515,39
"2033",1988,39,0.485,39
"2034",1989,39,0.895,39
"2035",1990,39,1.7,39
"2036",1991,39,0.825,39
"2037",1992,39,0.725,39
"2038",1993,39,0.805,39
"2039",1994,39,0.235,39
"2040",1995,39,0.21,39
"2041",1996,39,1.17,39
"2042",1997,39,1.22,39
"2043",1998,39,0.99,39
"2044",1999,39,0.18,39
"2045",2000,39,0.935,39
"2046",2001,39,0.51,39
"2047",2002,39,0.62,39
"2048",2003,39,0.985,39
"2049",2004,39,0.945,39
"2050",2005,39,0.125,39
"2051",2006,39,0.41,39
"2052",2007,39,0.615,39
"2053",2008,39,0.205,39
"2054",2009,39,1.04,39
"2055",2010,39,1.125,39
"2056",2011,39,1.3,39
"2057",2012,39,0.055,39
"2058",2013,39,0.16,39
"2059",2014,39,0.235,39
"2060",2015,39,0.175,39
"2061",2016,39,0.055,39
"2062",2017,39,0.355,39
"2063",2018,39,0.36,39
"2064",2019,39,0.16,39
"2065",2020,39,0.56,39
"2066",2021,39,0.46,39
"2067",1967,40,2.605,40
"2068",1968,40,2.205,40
"2069",1969,40,3.21,40
"2070",1970,40,4.19,40
"2071",1971,40,4.155,40
"2072",1972,40,4.275,40
"2073",1973,40,3.705,40
"2074",1974,40,4.545,40
"2075",1975,40,2.475,40
"2076",1976,40,1.81,40
"2077",1977,40,1.48,40
"2078",1978,40,2.375,40
"2079",1979,40,1.69,40
"2080",1980,40,1.585,40
"2081",1981,40,0.84,40
"2082",1982,40,0.885,40
"2083",1983,40,0.685,40
"2084",1984,40,1.095,40
"2085",1985,40,1.105,40
"2086",1986,40,0.39,40
"2087",1987,40,0.26,40
"2088",1988,40,0.6,40
"2089",1989,40,0.925,40
"2090",1990,40,1.155,40
"2091",1991,40,0.47,40
"2092",1992,40,0.755,40
"2093",1993,40,0.72,40
"2094",1994,40,0.13,40
"2095",1995,40,0.085,40
"2096",1996,40,0.695,40
"2097",1997,40,0.62,40
"2098",1998,40,0.24,40
"2099",1999,40,0.03,40
"2100",2000,40,0.11,40
"2101",2001,40,0.135,40
"2102",2002,40,0.285,40
"2103",2003,40,0.29,40
"2104",2004,40,0.18,40
"2105",2005,40,0.03,40
"2106",2006,40,0.165,40
"2107",2007,40,0.245,40
"2108",2008,40,0.03,40
"2109",2009,40,0.415,40
"2110",2010,40,0.665,40
"2111",2011,40,0.38,40
"2112",2012,40,0.07,40
"2113",2013,40,0.14,40
"2114",2014,40,0.16,40
"2115",2015,40,0.155,40
"2116",2016,40,0.075,40
"2117",2017,40,0.23,40
"2118",2018,40,0.25,40
"2119",2019,40,0.12,40
"2120",2020,40,0.61,40
"2121",2021,40,0.2,40
