"","year","pie","RW","pie"
"1",1966,1,2,1
"2",1967,1,2.89,1
"3",1968,1,1.41,1
"4",1969,1,4.54,1
"5",1970,1,2.745,1
"6",1971,1,4.45,1
"7",1972,1,5.26,1
"8",1973,1,5.96,1
"9",1974,1,5.725,1
"10",1975,1,5.105,1
"11",1976,1,6.36,1
"12",1977,1,6.995,1
"13",1978,1,6.23,1
"14",1979,1,5.835,1
"15",1980,1,6.015,1
"16",1981,1,4.445,1
"17",1982,1,5.455,1
"18",1983,1,3.77,1
"19",1984,1,3.995,1
"20",1985,1,1.905,1
"21",1986,1,1.21,1
"22",1987,1,1.49,1
"23",1988,1,1.865,1
"24",1989,1,2.29,1
"25",1990,1,2.355,1
"26",1991,1,1.6,1
"27",1992,1,1.48,1
"28",1993,1,1.44,1
"29",1994,1,1.21,1
"30",1995,1,0.4,1
"31",1996,1,1.4,1
"32",1997,1,0.93,1
"33",1998,1,1.74,1
"34",1999,1,0.9,1
"35",2000,1,2.21,1
"36",2001,1,2.335,1
"37",2002,1,1.225,1
"38",2003,1,1.45,1
"39",2004,1,1.775,1
"40",2005,1,0.515,1
"41",2006,1,0.695,1
"42",2007,1,0.47,1
"43",2008,1,0.58,1
"44",2009,1,0.48,1
"45",2010,1,0.74,1
"46",2011,1,0.94,1
"47",2012,1,0.38,1
"48",2013,1,1.065,1
"49",2014,1,0.46,1
"50",2015,1,0.695,1
"51",2016,1,0.575,1
"52",2017,1,0.64,1
"53",2018,1,0.585,1
"54",1967,2,1.34,2
"55",1968,2,2.06,2
"56",1969,2,3.54,2
"57",1970,2,1.13,2
"58",1971,2,2.88,2
"59",1972,2,3.815,2
"60",1973,2,3.83,2
"61",1974,2,3.725,2
"62",1975,2,3.255,2
"63",1976,2,4.195,2
"64",1977,2,4.055,2
"65",1978,2,4.555,2
"66",1979,2,3.71,2
"67",1980,2,3.475,2
"68",1981,2,3.48,2
"69",1982,2,3.335,2
"70",1983,2,2.395,2
"71",1984,2,2.46,2
"72",1985,2,1.755,2
"73",1986,2,1.08,2
"74",1987,2,0.88,2
"75",1988,2,1.555,2
"76",1989,2,1.825,2
"77",1990,2,1.8,2
"78",1991,2,1.465,2
"79",1992,2,1.36,2
"80",1993,2,1.205,2
"81",1994,2,1.055,2
"82",1995,2,0.49,2
"83",1996,2,0.945,2
"84",1997,2,0.86,2
"85",1998,2,1.58,2
"86",1999,2,1.255,2
"87",2000,2,1.625,2
"88",2001,2,1.56,2
"89",2002,2,1.07,2
"90",2003,2,1.04,2
"91",2004,2,0.835,2
"92",2005,2,0.31,2
"93",2006,2,0.445,2
"94",2007,2,0.52,2
"95",2008,2,0.66,2
"96",2009,2,0.365,2
"97",2010,2,0.39,2
"98",2011,2,0.6,2
"99",2012,2,0.225,2
"100",2013,2,0.715,2
"101",2014,2,0.475,2
"102",2015,2,0.595,2
"103",2016,2,0.41,2
"104",2017,2,0.435,2
"105",2018,2,0.325,2
"106",1966,3,1.56,3
"107",1967,3,2.93,3
"108",1968,3,3.37,3
"109",1969,3,4.76,3
"110",1970,3,2.375,3
"111",1971,3,2.505,3
"112",1972,3,2.92,3
"113",1973,3,3.03,3
"114",1974,3,3.08,3
"115",1975,3,3.1,3
"116",1976,3,4.14,3
"117",1977,3,4.785,3
"118",1978,3,5.41,3
"119",1979,3,4.48,3
"120",1980,3,4.425,3
"121",1981,3,3.65,3
"122",1982,3,4.015,3
"123",1983,3,2.225,3
"124",1984,3,3.17,3
"125",1985,3,2.59,3
"126",1986,3,1.485,3
"127",1987,3,1.55,3
"128",1988,3,1.85,3
"129",1989,3,1.78,3
"130",1990,3,1.925,3
"131",1991,3,1.3,3
"132",1992,3,1.495,3
"133",1993,3,1.205,3
"134",1994,3,0.885,3
"135",1995,3,0.345,3
"136",1996,3,1.305,3
"137",1997,3,1.355,3
"138",1998,3,1.685,3
"139",1999,3,1.23,3
"140",2000,3,2.105,3
"141",2001,3,2.14,3
"142",2002,3,1.34,3
"143",2003,3,1.415,3
"144",2004,3,1.975,3
"145",2005,3,1.035,3
"146",2006,3,1.26,3
"147",2007,3,1.365,3
"148",2008,3,1.305,3
"149",2009,3,1.415,3
"150",2010,3,1.85,3
"151",2011,3,3.16,3
"152",2012,3,1.06,3
"153",2013,3,3.165,3
"154",2014,3,1.035,3
"155",2015,3,1.215,3
"156",2016,3,0.635,3
"157",2017,3,0.905,3
"158",2018,3,1.21,3
"159",1972,4,4.07,4
"160",1973,4,6.25,4
"161",1974,4,5.185,4
"162",1975,4,4.2,4
"163",1976,4,7.475,4
"164",1977,4,6.285,4
"165",1978,4,6.73,4
"166",1979,4,4.615,4
"167",1980,4,4.17,4
"168",1981,4,3.195,4
"169",1982,4,2.885,4
"170",1983,4,2.275,4
"171",1984,4,2.495,4
"172",1985,4,1.695,4
"173",1986,4,1.365,4
"174",1987,4,0.995,4
"175",1988,4,0.91,4
"176",1989,4,1.08,4
"177",1990,4,0.915,4
"178",1991,4,0.81,4
"179",1992,4,0.815,4
"180",1993,4,0.645,4
"181",1994,4,0.545,4
"182",1995,4,0.195,4
"183",1996,4,0.55,4
"184",1997,4,0.715,4
"185",1998,4,1.17,4
"186",1999,4,0.575,4
"187",2000,4,0.925,4
"188",2001,4,0.845,4
"189",2002,4,0.56,4
"190",2003,4,0.555,4
"191",2004,4,0.63,4
"192",2005,4,0.285,4
"193",2006,4,0.37,4
"194",2007,4,0.27,4
"195",2008,4,0.39,4
"196",2009,4,0.215,4
"197",2010,4,0.195,4
"198",2011,4,0.315,4
"199",2012,4,0.125,4
"200",2013,4,0.43,4
"201",2014,4,0.3,4
"202",2015,4,0.42,4
"203",2016,4,0.225,4
"204",2017,4,0.26,4
"205",2018,4,0.315,4
"206",1974,5,5.09,5
"207",1975,5,3.21,5
"208",1976,5,5.675,5
"209",1977,5,5.28,5
"210",1978,5,7.885,5
"211",1979,5,6.295,5
"212",1980,5,5.645,5
"213",1981,5,5.085,5
"214",1982,5,5.83,5
"215",1983,5,3.73,5
"216",1984,5,6.12,5
"217",1985,5,3.625,5
"218",1986,5,3.28,5
"219",1987,5,3.15,5
"220",1988,5,2.825,5
"221",1989,5,2.115,5
"222",1990,5,2.345,5
"223",1991,5,1.63,5
"224",1992,5,1.6,5
"225",1993,5,1.08,5
"226",1994,5,1.06,5
"227",1995,5,0.215,5
"228",1996,5,1.53,5
"229",1997,5,1.195,5
"230",1998,5,1.835,5
"231",1999,5,1.175,5
"232",2000,5,1.925,5
"233",2001,5,2.025,5
"234",2002,5,1.19,5
"235",2003,5,1.575,5
"236",2004,5,2.195,5
"237",2005,5,1.3,5
"238",2006,5,1.365,5
"239",2007,5,0.92,5
"240",2008,5,1.035,5
"241",2009,5,0.965,5
"242",2010,5,0.875,5
"243",2011,5,1.155,5
"244",2012,5,0.435,5
"245",2013,5,1.155,5
"246",2014,5,0.565,5
"247",2015,5,0.96,5
"248",2016,5,0.465,5
"249",2017,5,0.73,5
"250",2018,5,0.515,5
"251",1967,6,1.07,6
"252",1968,6,0.67,6
"253",1969,6,1.685,6
"254",1970,6,1.555,6
"255",1971,6,2.255,6
"256",1972,6,3.15,6
"257",1973,6,3.595,6
"258",1974,6,3.185,6
"259",1975,6,3.27,6
"260",1976,6,4,6
"261",1977,6,4.535,6
"262",1978,6,3.5,6
"263",1979,6,2.26,6
"264",1980,6,2.015,6
"265",1981,6,2.33,6
"266",1982,6,1.39,6
"267",1983,6,1.745,6
"268",1984,6,1.235,6
"269",1985,6,1.64,6
"270",1986,6,1.445,6
"271",1987,6,0.82,6
"272",1988,6,0.44,6
"273",1989,6,1.015,6
"274",1990,6,1.475,6
"275",1991,6,1.13,6
"276",1992,6,1.06,6
"277",1993,6,0.925,6
"278",1994,6,0.985,6
"279",1995,6,0.42,6
"280",1996,6,0.395,6
"281",1997,6,0.16,6
"282",1998,6,0.39,6
"283",1999,6,0.18,6
"284",2000,6,0.66,6
"285",2001,6,0.715,6
"286",2002,6,0.705,6
"287",2003,6,0.74,6
"288",2004,6,0.96,6
"289",2005,6,0.41,6
"290",2006,6,0.5,6
"291",2007,6,1.005,6
"292",2008,6,0.96,6
"293",2009,6,0.685,6
"294",2010,6,0.745,6
"295",2011,6,1.305,6
"296",2012,6,0.45,6
"297",2013,6,1.775,6
"298",2014,6,0.78,6
"299",2015,6,0.88,6
"300",2016,6,0.47,6
"301",2017,6,0.34,6
"302",2018,6,0.77,6
"303",1975,7,2.75,7
"304",1976,7,5.54,7
"305",1977,7,4.345,7
"306",1978,7,5.245,7
"307",1979,7,3.705,7
"308",1980,7,4.195,7
"309",1981,7,2.955,7
"310",1982,7,3.795,7
"311",1983,7,2.37,7
"312",1984,7,3.135,7
"313",1985,7,2.075,7
"314",1986,7,2.23,7
"315",1987,7,0.85,7
"316",1988,7,2.465,7
"317",1989,7,2.36,7
"318",1990,7,2.355,7
"319",1991,7,1.04,7
"320",1992,7,1.31,7
"321",1993,7,0.93,7
"322",1994,7,0.8,7
"323",1995,7,0.03,7
"324",1996,7,0.675,7
"325",1997,7,0.33,7
"326",1998,7,0.85,7
"327",1999,7,0.385,7
"328",2000,7,1.16,7
"329",2001,7,1.115,7
"330",2002,7,0.75,7
"331",2003,7,0.975,7
"332",2004,7,1.09,7
"333",2005,7,0.685,7
"334",2006,7,0.785,7
"335",2007,7,0.875,7
"336",2008,7,0.815,7
"337",2009,7,0.445,7
"338",2010,7,0.685,7
"339",2011,7,0.78,7
"340",2012,7,0.465,7
"341",2013,7,1.365,7
"342",2014,7,1.025,7
"343",2015,7,0.735,7
"344",2016,7,0.415,7
"345",2017,7,0.46,7
"346",2018,7,0.315,7
"347",1967,8,1.33,8
"348",1968,8,1.385,8
"349",1969,8,2.515,8
"350",1970,8,3.32,8
"351",1971,8,3.715,8
"352",1972,8,2.77,8
"353",1973,8,3.285,8
"354",1974,8,2.75,8
"355",1975,8,3.7,8
"356",1976,8,5.75,8
"357",1977,8,4.41,8
"358",1978,8,4.52,8
"359",1979,8,4.12,8
"360",1980,8,5.89,8
"361",1981,8,5.215,8
"362",1982,8,5.095,8
"363",1983,8,4.585,8
"364",1984,8,5.46,8
"365",1985,8,4.415,8
"366",1986,8,2.865,8
"367",1987,8,2.24,8
"368",1988,8,3.79,8
"369",1989,8,3.68,8
"370",1990,8,2.79,8
"371",1991,8,2.625,8
"372",1992,8,1.755,8
"373",1993,8,1.245,8
"374",1994,8,1.145,8
"375",1995,8,0.095,8
"376",1996,8,0.85,8
"377",1997,8,0.835,8
"378",1998,8,1.705,8
"379",1999,8,1.11,8
"380",2000,8,2.875,8
"381",2001,8,2.705,8
"382",2002,8,1.99,8
"383",2003,8,1.49,8
"384",2004,8,1.925,8
"385",2005,8,0.83,8
"386",2006,8,1.19,8
"387",2007,8,1.285,8
"388",2008,8,1.56,8
"389",2009,8,0.765,8
"390",2010,8,0.775,8
"391",2011,8,0.95,8
"392",2012,8,0.335,8
"393",2013,8,0.6,8
"394",2014,8,0.94,8
"395",2015,8,0.49,8
"396",2016,8,0.38,8
"397",2017,8,0.52,8
"398",2018,8,0.545,8
"399",1972,9,2.73,9
"400",1973,9,3.24,9
"401",1974,9,3.73,9
"402",1975,9,3.78,9
"403",1976,9,7.1,9
"404",1977,9,6.26,9
"405",1978,9,6.61,9
"406",1979,9,4.865,9
"407",1980,9,5.66,9
"408",1981,9,4.35,9
"409",1982,9,4.86,9
"410",1983,9,3,9
"411",1984,9,3.93,9
"412",1985,9,2.405,9
"413",1986,9,2.445,9
"414",1987,9,1.28,9
"415",1988,9,1.695,9
"416",1989,9,1.815,9
"417",1990,9,1.82,9
"418",1991,9,1.275,9
"419",1992,9,0.97,9
"420",1993,9,0.81,9
"421",1994,9,0.555,9
"422",1995,9,0.03,9
"423",1996,9,0.295,9
"424",1997,9,0.52,9
"425",1998,9,1.315,9
"426",1999,9,0.625,9
"427",2000,9,0.995,9
"428",2001,9,0.565,9
"429",2002,9,0.525,9
"430",2003,9,0.51,9
"431",2004,9,0.55,9
"432",2005,9,0.285,9
"433",2006,9,0.39,9
"434",2007,9,0.26,9
"435",2008,9,0.38,9
"436",2009,9,0.19,9
"437",2010,9,0.255,9
"438",2011,9,0.395,9
"439",2012,9,0.22,9
"440",2013,9,0.265,9
"441",2014,9,0.21,9
"442",2015,9,0.21,9
"443",2016,9,0.17,9
"444",2017,9,0.225,9
"445",2018,9,0.25,9
"446",1974,10,7.41,10
"447",1975,10,6.29,10
"448",1976,10,8.47,10
"449",1977,10,9.865,10
"450",1978,10,7.71,10
"451",1979,10,5.705,10
"452",1980,10,6.34,10
"453",1981,10,5.36,10
"454",1982,10,6.34,10
"455",1983,10,4.785,10
"456",1984,10,5.31,10
"457",1985,10,4.35,10
"458",1986,10,2.97,10
"459",1987,10,2.855,10
"460",1988,10,2.9,10
"461",1989,10,2.135,10
"462",1990,10,2.425,10
"463",1991,10,1.76,10
"464",1992,10,1.385,10
"465",1993,10,1.02,10
"466",1994,10,0.685,10
"467",1995,10,0.27,10
"468",1996,10,0.67,10
"469",1997,10,0.845,10
"470",1998,10,1.61,10
"471",1999,10,1.065,10
"472",2000,10,1.865,10
"473",2001,10,1.68,10
"474",2002,10,1.195,10
"475",2003,10,1.075,10
"476",2004,10,1.19,10
"477",2005,10,0.63,10
"478",2006,10,0.785,10
"479",2007,10,0.54,10
"480",2008,10,0.85,10
"481",2009,10,0.69,10
"482",2010,10,1,10
"483",2011,10,1.285,10
"484",2012,10,0.665,10
"485",2013,10,1.53,10
"486",2014,10,1.12,10
"487",2015,10,0.875,10
"488",2016,10,0.825,10
"489",2017,10,0.75,10
"490",2018,10,0.79,10
"491",1966,11,0.59,11
"492",1967,11,1.88,11
"493",1968,11,2.215,11
"494",1969,11,3.88,11
"495",1970,11,2.96,11
"496",1971,11,3.715,11
"497",1972,11,4.48,11
"498",1973,11,3.675,11
"499",1974,11,3.02,11
"500",1975,11,3.415,11
"501",1976,11,4.945,11
"502",1977,11,4.62,11
"503",1978,11,4.065,11
"504",1979,11,2.725,11
"505",1980,11,3.375,11
"506",1981,11,2.6,11
"507",1982,11,3.315,11
"508",1983,11,1.995,11
"509",1984,11,2.78,11
"510",1985,11,1.915,11
"511",1986,11,1.38,11
"512",1987,11,1.625,11
"513",1988,11,2.235,11
"514",1989,11,2.375,11
"515",1990,11,2.125,11
"516",1991,11,1.65,11
"517",1992,11,1.095,11
"518",1993,11,0.77,11
"519",1994,11,0.465,11
"520",1995,11,0.085,11
"521",1996,11,0.9,11
"522",1997,11,0.815,11
"523",1998,11,1.32,11
"524",1999,11,0.38,11
"525",2000,11,1.875,11
"526",2001,11,2.005,11
"527",2002,11,1.91,11
"528",2003,11,1.995,11
"529",2004,11,2.445,11
"530",2005,11,1.22,11
"531",2006,11,0.925,11
"532",2007,11,0.875,11
"533",2008,11,1.445,11
"534",2009,11,1.53,11
"535",2010,11,1.245,11
"536",2011,11,1.78,11
"537",2012,11,0.74,11
"538",2013,11,1.55,11
"539",2014,11,1.18,11
"540",2015,11,1.08,11
"541",2016,11,0.495,11
"542",2017,11,0.6,11
"543",2018,11,0.545,11
"544",1967,12,0.64,12
"545",1968,12,1.64,12
"546",1969,12,2,12
"547",1970,12,3.09666666666667,12
"548",1971,12,3.77333333333333,12
"549",1972,12,3.18,12
"550",1973,12,4.52333333333333,12
"551",1974,12,4.11,12
"552",1975,12,3.14666666666667,12
"553",1976,12,2.94666666666667,12
"554",1977,12,3.83666666666667,12
"555",1978,12,4.24,12
"556",1979,12,3.23333333333333,12
"557",1980,12,2.48333333333333,12
